#ejercicio,Org.,Prog.,Econ.,Denominación (CASTELLANO),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2016,51   ,430  ,489    ,TRANSF CORRIENTES COMERCIO,51 ,43   ,48    ,45000,0,45000,45000
2016,51   ,4311 ,22199  ,SUMINISTROS DIVERSOS,51 ,43   ,22    ,19043,0,19043,13791.12
2016,51   ,4311 ,22602  ,"PUBLICIDAD Y DIFUSIÓN, FERIAS, MUESTRAS, EXP.",51 ,43   ,22    ,7670,0,7670,15920.48
2016,51   ,4311 ,22699  ,"GASTOS DIVERSOS FERIA AVÍCOLA, MUESTRA",51 ,43   ,22    ,1616,0,1616,1151.74
2016,51   ,4311 ,22799  ,"CONTR PREST SERVICIOS-FERIA AVÍCOLA, MOSTRA CIAL.",51 ,43   ,22    ,247500,0,247500,240525.72
2016,51   ,4312 ,212    ,CONSERVACIÓN-REPARACIÓN MERCADO,51 ,43   ,21    ,15689,0,15689,1915.78
2016,51   ,4312 ,22100  ,ELECTRICIDAD MERCADO MPAL,51 ,43   ,22    ,17000,0,17000,13450.89
2016,51   ,4312 ,22700  ,LIMPIEZA MERCADO MUNICIPAL,51 ,43   ,22    ,31515,0,31515,31329.89
2016,51   ,433  ,12001  ,SUELDOS DEL GRUPO A2,   ,4    ,1     ,26072,0,26072,31443.65
2016,51   ,433  ,12003  ,SUELDOS DEL GRUPO C1,   ,4    ,1     ,9984,0,9984,9983.82
2016,51   ,433  ,12006  ,TRIENIOS,   ,4    ,1     ,5824,0,5824,5636.92
2016,51   ,433  ,12100  ,COMPLEMENTO DE DESTINO,   ,4    ,1     ,14210,0,14210,16105.6
2016,51   ,433  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,4    ,1     ,24435,0,24435,28073.04
2016,51   ,433  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,   ,4    ,1     ,65019,0,65019,70411.64
2016,51   ,433  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,4    ,1     ,45672,0,45672,45932.01
2016,51   ,433  ,22199  ,SUMINISTROS DIVERSOS,51 ,43   ,22    ,9547,0,9547,7627.25
2016,51   ,433  ,22602  ,PUBLICIDAD Y DIFUSIÓN,51 ,43   ,22    ,8262,0,8262,7311.71
2016,51   ,433  ,22699  ,GASTOS VARIOS ACTIVIDADES ECONÓMICAS,51 ,43   ,22    ,4719,0,4719,307.27
2016,51   ,433  ,22706  ,DOTACIÓN PREMIOS PLANES DE EMPRESA,51 ,43   ,22    ,6000,0,6000,6000
2016,51   ,433  ,22799  ,CONTR PREST SERVICIOS-ACTIV. ECONÓMICA,51 ,43   ,22    ,60000,0,60000,56265.33
2016,51   ,433  ,227991 ,CONTR PREST SERVICIOS GASTRONOMÍA Y PRODUCTO LOCAL,51 ,43   ,22    ,58000,0,58000,55260.56
2016,61   ,132  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS SEGURIDAD CIUDADANA,61 ,13   ,22    ,6000,0,6000,1237.65
2016,61   ,132  ,22799  ,CONTR PREST SERVICIOS SEG CIUDADANA,61 ,13   ,22    ,262900,0,262900,252983.7
2016,61   ,132  ,23020  ,POLICÍA LOCAL-DIETAS,61 ,13   ,23    ,4228,0,4228,0
2016,61   ,132  ,23120  ,POLICÍA LOCAL-TRASLADOS,61 ,13   ,23    ,4228,0,4228,2223.11
2016,61   ,132  ,481    ,FORMACIÓN Y BECAS,61 ,13   ,48    ,10000,0,10000,7017
2016,61   ,1320 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,0
2016,61   ,1320 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,13036,0,13036,13035.6
2016,61   ,1320 ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,1128172,0,1128172,864088.97
2016,61   ,1320 ,12004  ,SUELDOS DEL GRUPO C2,   ,1    ,1     ,36680,0,36680,114251.21
2016,61   ,1320 ,12006  ,TRIENIOS,   ,1    ,1     ,223512,0,223512,205186.92
2016,61   ,1320 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,539621,0,539621,440236.39
2016,51   ,433  ,489    ,"TRANSF CORRIENTES, ACT ECONÓMICA Y EMPRENDEDORES",51 ,43   ,48    ,13500,473000,486500,42749.38
2016,51   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,55954.22
2016,51   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,14225.52
2016,61   ,132  ,204    ,ALQUILERES MATERIALES Y EQUIPOS,61 ,13   ,20    ,99104,0,99104,98546.16
2016,61   ,132  ,212    ,CONSERV EDIFI INSTAL SEG CIUDADANA,61 ,13   ,21    ,30938,0,30938,23663.09
2016,61   ,132  ,214    ,POLICÍA LOCAL-VEHÍCULOS,61 ,13   ,21    ,20000,0,20000,14067.82
2016,61   ,132  ,22100  ,SUBM. ENERGÍA ELÉCTRICA SEGURIDAD CIUDADANA,61 ,13   ,22    ,29000,0,29000,24809.72
2016,61   ,132  ,22101  ,CONSUMO AGUA SEG CIUDADANA,61 ,13   ,22    ,3689,0,3689,3689
2016,61   ,132  ,22102  ,CONSUMO GAS SEGURIDAD CIUDADANA,61 ,13   ,22    ,8000,0,8000,3899.76
2016,61   ,132  ,22103  ,POLICÍA LOCAL-COMBUSTIBLE,61 ,13   ,22    ,77061,0,77061,35192.1
2016,61   ,132  ,22104  ,VESTUARIO Y EQUIPO POLICÍA LOCAL,61 ,13   ,22    ,100000,0,100000,97695.87
2016,61   ,132  ,22199  ,"POLICÍA LOCAL, SUM. DIVERSOS",61 ,13   ,22    ,18200,0,18200,37276.16
2016,61   ,132  ,224    ,POLICÍA LOCAL-SEGUROS,61 ,13   ,22    ,10000,0,10000,7015.63
2016,61   ,132  ,22602  ,PUBLICIDAD Y PROPAGANDA-SEG. CIUDADANA,61 ,13   ,22    ,1100,0,1100,2257.06
2016,61   ,132  ,22699  ,GASTOS DIVERSOS-POLICÍA LOCAL,61 ,13   ,22    ,19000,0,19000,4378.78
2016,51   ,2412 ,224    ,SEGUROS,51 ,2412 ,224   ,4100,0,4100,902.69
2016,51   ,2412 ,22602  ,PUBLICIDAD Y DIFUSIÓN,51 ,2412 ,22602 ,4000,5000,9000,2177.77
2016,51   ,2412 ,22699  ,GASTOS VARIOS-FORMACIÓN Y OCUPACIÓN,51 ,2412 ,22699 ,3240,0,3240,1416.59
2016,51   ,2412 ,226991 ,PLAN EXTRAORDINARIO LUCHA CONTRA LA CRISIS,51 ,2412 ,226991,1150000,-1150000,0,0
2016,51   ,2412 ,22799  ,CONTR PREST SERVICIOS-FORMACIÓN Y OCUPACIÓN,51 ,2412 ,22799 ,94750,329655.68,424405.68,334699.34
2016,51   ,2412 ,48910  ,SUBVENCIÓN FUNDACIÓ INFORM,51 ,2412 ,48910 ,3500,0,3500,3500
2016,44   ,2312 ,227995 ,CONTR PREST SERVICIOS PERSONAS MAYORES,44 ,23   ,22    ,236000,22000,258000,228780.38
2016,44   ,2312 ,48903  ,TRANSF CORRIENTES PERSONAS MAYORES,44 ,23   ,48    ,2700,0,2700,2700
2016,44   ,2312 ,48905  ,"TRANSF CORRIENTES COOP VIVIENDAS, CASAL DE ANCIANOS",44 ,2312 ,48905 ,16000,13400,29400,29400
2016,44   ,2313 ,227992 ,PRESTACIÓN SERVICIOS INFANCIA-ADOLESCENCIA,44 ,23   ,22    ,228600,0,228600,228600
2016,44   ,2314 ,226992 ,GASTOS DIVERSOS,44 ,23   ,22    ,11000,0,11000,4000
2016,44   ,2314 ,227992 ,PRESTACIÓN DE SERVICIOS COLECTIVOS NECESIDADES ESPEC,44 ,23   ,22    ,33826,22000,55826,29901.44
2016,44   ,2314 ,48902  ,TRANSF CORRIENTES DISCAPACITADOS,44 ,23   ,48    ,7290,0,7290,7285
2016,44   ,2314 ,48904  ,TRANSF CORRIENTES FUNDACIÓ RUBRICATUS,44 ,2314 ,48904 ,270000,0,270000,270000
2016,44   ,2314 ,48906  ,TRANSF CORRIENTES DISPRAT-LLEURE,44 ,2314 ,48906 ,45000,0,45000,45000
2016,44   ,326  ,48901  ,TRANSF CORRIENTES BECAS COMEDOR ESCOLAR,44 ,32   ,48    ,210000,0,210000,168547.71
2016,44   ,326  ,48902  ,TRANSF CORRIENTES GUARDERÍAS,44 ,32   ,48    ,140000,0,140000,70415
2016,44   ,326  ,48903  ,TRANSF ACTIVIDADES OCIO SOCIOEDUCATIVO,44 ,32   ,48    ,144000,0,144000,100830.84
2016,44   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,55954.22
2016,44   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,14225.52
2016,51   ,241  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIO CPE,51 ,24   ,21    ,70361,0,70361,46039.67
2016,51   ,241  ,22100  ,ELECTRICIDAD CPE,51 ,24   ,22    ,62000,0,62000,45647.21
2016,51   ,241  ,22101  ,CONSUMO AGUA CPE,51 ,24   ,22    ,3552,0,3552,3552
2016,51   ,241  ,22699  ,GASTOS DIVERSOS PROMOCIÓN ECONÓMICA,51 ,24   ,22    ,1800,0,1800,862.16
2016,51   ,241  ,22700  ,LIMPIEZA CPE,51 ,24   ,22    ,113637,0,113637,111892.45
2016,51   ,241  ,489    ,"TRANSF CORRIENTES, CUOTAS DIVERSAS",51 ,24   ,48    ,23100,0,23100,22852.11
2016,51   ,2411 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,2    ,1     ,14825,0,14825,14824.22
2016,51   ,2411 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,2    ,1     ,50018,0,50018,50018.08
2016,51   ,2411 ,12000  ,SUELDOS DEL GRUPO A1,   ,2    ,1     ,14825,0,14825,14824.22
2016,51   ,2411 ,12001  ,SUELDOS DEL GRUPO A2,   ,2    ,1     ,13036,0,13036,6040.54
2016,51   ,2411 ,12003  ,SUELDOS DEL GRUPO C1,   ,2    ,1     ,9984,0,9984,14526.36
2016,51   ,2411 ,12004  ,SUELDOS DEL GRUPO C2,   ,2    ,1     ,25388,0,25388,32573.7
2016,51   ,2411 ,12005  ,SUELDOS DEL GRUPO E,   ,2    ,1     ,7756,0,7756,7755.44
2016,51   ,2411 ,12006  ,TRIENIOS,   ,2    ,1     ,14607,0,14607,17655.45
2016,51   ,2411 ,12100  ,COMPLEMENTO DE DESTINO,   ,2    ,1     ,31103,0,31103,32481.35
2016,51   ,2411 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,2    ,1     ,75317,0,75317,81820.18
2016,51   ,2411 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,2    ,1     ,39789,0,39789,77010.19
2016,51   ,2411 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,   ,2    ,1     ,1817,0,1817,2164.16
2016,51   ,2411 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,2    ,1     ,521,0,521,84.69
2016,51   ,2411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,2    ,1     ,76407,0,76407,98564.85
2016,51   ,2412 ,12001  ,SUELDOS DEL GRUPO A2,51 ,2412 ,12001 ,117321,48701.56,166022.56,138904.52
2016,51   ,2412 ,12004  ,SUELDOS DEL GRUPO C2,51 ,2412 ,12004 ,8463,0,8463,8462.46
2016,51   ,2412 ,12006  ,TRIENIOS,51 ,2412 ,12006 ,17854,0,17854,17854
2016,12.  ,932  ,12000  ,SUELDOS DEL GRUPO A1,   ,9    ,1     ,74122,0,74122,57120.53
2016,31   ,3421 ,12006  ,TRIENIOS,   ,3    ,1     ,18740,0,18740,18166.61
2016,44   ,2311 ,48904  ,TRANSF CORRIENTES CRUZ ROJA,44 ,2311 ,48904 ,150000,0,150000,150000
2016,44   ,2311 ,48905  ,TRANSF CORRIENTES EDUVIC,44 ,2311 ,48905 ,49336,0,49336,49336
2016,44   ,2311 ,48906  ,TRANSF CORRIENTES PUNTO SOLIDARIO,44 ,23   ,48    ,250000,10176.81,260176.81,172334.53
2016,44   ,2311 ,48907  ,TRANSF CORRIENTES FUNDACIÓ ECOM,44 ,2311 ,48907 ,38600,0,38600,38600
2016,44   ,2311 ,48908  ,TRANSF CORRIENTES PSICÓLOGOS SIN FRONTERAS,44 ,2311 ,48908 ,5000,-5000,0,0
2016,13.  ,2315 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,2    ,1     ,14825,0,14825,16241.02
2016,21   ,1721 ,12006  ,TRIENIOS,   ,1    ,1     ,3504,0,3504,3503.46
2016,21   ,1721 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,7210,0,7210,7209.16
2016,21   ,1721 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,12122,0,12122,12121.2
2016,21   ,1721 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,25201,0,25201,25200.74
2016,21   ,1721 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,   ,1    ,1     ,1860,0,1860,1780.93
2016,21   ,1721 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,22019,0,22019,22533.81
2016,21   ,1721 ,22199  ,GESTIÓN-ESPACIOS NATURALES,21 ,17   ,22    ,20305,0,20305,46704.47
2016,21   ,1721 ,227991 ,PREST SERVICIOS -ESPACIOS NATURALES-PLAYA,21 ,17   ,22    ,98164,0,98164,110928.9
2016,21   ,1721 ,227992 ,PREST SERVICIOS INSPECCIONES INDUSTRIALES,21 ,17   ,22    ,14100,0,14100,3472.33
2016,31   ,3401 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,20547,0,20547,18349.53
2016,31   ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,49043,0,49043,51404.07
2016,31   ,3401 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,3    ,1     ,20227,0,20227,20226.44
2016,31   ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,3    ,1     ,37239,0,37239,44582.86
2016,31   ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,31 ,34   ,22    ,8366,0,8366,7938.94
2016,31   ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,31 ,34   ,22    ,900,0,900,12475
2016,31   ,3411 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,6594.02
2016,31   ,3411 ,12006  ,TRIENIOS,   ,3    ,1     ,2142,0,2142,1181.72
2016,31   ,3411 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,3678,0,3678,2723.09
2016,31   ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,9062,0,9062,17320.21
2016,31   ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,3    ,1     ,5883,0,5883,-1169.14
2016,31   ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,31 ,34   ,22    ,12000,0,12000,11365.62
2016,31   ,3411 ,227991 ,PREST. SERVICIOS COMPETICIÓN JJEE FUTBOL-BALONCESTO,31 ,34   ,22    ,38300,0,38300,31379.3
2016,31   ,3411 ,227992 ,PREST SERVICIOS FORMACIÓN ENTIDADES,31 ,34   ,22    ,5000,0,5000,0
2016,31   ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,31 ,34   ,22    ,10935,0,10935,0
2016,31   ,3411 ,48901  ,TRANSF CORRIENTES ASOC. DEPORTIVA,31 ,34   ,48    ,84000,0,84000,83903
2016,31   ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,31 ,3411 ,48902 ,225000,0,225000,225000
2016,31   ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,31 ,3411 ,48903 ,225000,0,225000,225000
2016,31   ,3411 ,48905  ,CONVENIO PRATENC AA,31 ,3411 ,48905 ,57000,0,57000,57000
2016,31   ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,31 ,34   ,48    ,75000,0,75000,74250.32
2016,31   ,3411 ,48907  ,TRANSF CORRIENTES DEPORTE ESCOLAR,31 ,34   ,48    ,116000,0,116000,115996.69
2016,31   ,3412 ,224    ,SEGUROS,31 ,34   ,22    ,16500,0,16500,18213.69
2016,31   ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,31 ,34   ,22    ,7500,0,7500,10068.53
2016,31   ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,31 ,34   ,22    ,10200,0,10200,7886.84
2016,21   ,1722 ,467    ,APORT. CONSORCIO ESPACIOS NATURALES DEL DELTA,21 ,1722 ,467   ,60000,0,60000,60000
2016,21   ,333  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,21 ,333  ,622   ,1000000,0,1000000,0
2016,21   ,440  ,12001  ,SUELDOS DEL GRUPO A2,   ,4    ,1     ,13036,0,13036,13035.6
2016,21   ,440  ,12006  ,TRIENIOS,   ,4    ,1     ,1905,0,1905,1904.22
2016,21   ,440  ,12100  ,COMPLEMENTO DE DESTINO,   ,4    ,1     ,6218,0,6218,6217.4
2016,21   ,440  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,4    ,1     ,17112,0,17112,17111.64
2016,21   ,440  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,4    ,1     ,9644,0,9644,9871.71
2016,21   ,4411 ,22602  ,PUBLICIDAD-DIFUSIÓN TRANSPORTE,21 ,44   ,22    ,1000,0,1000,302.17
2016,21   ,4411 ,464    ,TRANSF TRANSPORTE URBANO,21 ,44   ,46    ,280000,0,280000,280000
2016,21   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,55954.22
2016,21   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,14225.52
2016,21   ,933  ,632    ,INV MEJORA EQUIPAMIENTOS Y SERVICIOS,21 ,933  ,632   ,1520000,1979213.94,3499213.94,883345.6
2016,31   ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,3    ,1     ,14825,0,14825,14824.22
2016,31   ,3400 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,3    ,1     ,50018,0,50018,50018.08
2016,31   ,3400 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,6769.96
2016,31   ,3400 ,12006  ,TRIENIOS,   ,3    ,1     ,849,0,849,678.85
2016,31   ,3400 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,3678,0,3678,2941.96
2016,31   ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,9798,0,9798,7838.3
2016,31   ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,3    ,1     ,19967,0,19967,19012.14
2016,31   ,3400 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,31 ,34   ,22    ,2025,0,2025,523.97
2016,31   ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC",31 ,34   ,22    ,23328,0,23328,23755.16
2016,31   ,3401 ,12000  ,SUELDOS DEL GRUPO A1,   ,3    ,1     ,14825,0,14825,8987.12
2016,31   ,3401 ,12003  ,SUELDOS DEL GRUPO C1,   ,3    ,1     ,19968,0,19968,19967.64
2016,31   ,3401 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,11408.36
2016,31   ,3401 ,12006  ,TRIENIOS,   ,3    ,1     ,7779,0,7779,6820.43
2016,13.  ,2315 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,2    ,1     ,37191,0,37191,35774.34
2016,13.  ,2315 ,12001  ,SUELDOS DEL GRUPO A2,   ,2    ,1     ,26072,0,26072,23998.14
2016,13.  ,2315 ,12003  ,SUELDOS DEL GRUPO C1,   ,2    ,1     ,9984,0,9984,9983.82
2016,13.  ,2315 ,12004  ,SUELDOS DEL GRUPO C2,   ,2    ,1     ,8463,0,8463,8462.46
2016,13.  ,2315 ,12006  ,TRIENIOS,   ,2    ,1     ,7633,0,7633,6206.97
2016,13.  ,2315 ,12100  ,COMPLEMENTO DE DESTINO,   ,2    ,1     ,18204,0,18204,17028.97
2016,13.  ,2315 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,2    ,1     ,40522,0,40522,38191.46
2016,13.  ,2315 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,2    ,1     ,47620,0,47620,47053.86
2016,13.  ,2315 ,22602  ,PUBLICIDAD Y DIFUSIÓN PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,5000,5000,10000,7407.03
2016,13.  ,2315 ,22699  ,GASTOS DIVERSOS PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,10000,0,10000,5891.1
2016,13.  ,2315 ,227991 ,PREST SERVICIOS PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,190000,20000,210000,192529.74
2016,13.  ,2315 ,48901  ,TRANSF CORRIENTE AV SANT COSME (VAMOS HACIENDO BARRIO),13.,2315 ,48901 ,20000,0,20000,20000
2016,13.  ,338  ,22799  ,CONTR PREST SERVICIOS ACTOS DE CIUDAD,13 ,33   ,22    ,30000,0,30000,30000
2016,13.  ,338  ,489    ,TRANSF CORRIENTE ESPERANZAH,13.,338  ,489   ,100000,-100000,0,0
2016,13.  ,419  ,22602  ,PUBLICIDAD Y DIFUSIÓN AGRICULTURA,13 ,41   ,22    ,5465,0,5465,8727
2016,13.  ,419  ,22799  ,PRESTACIÓN SERVICIOS AGRICULTURA,13 ,41   ,22    ,36635,0,36635,31798.15
2016,13.  ,419  ,227991 ,PRESTACIÓN SERVICIOS FIRA TAPA,13 ,41   ,22    ,22000,0,22000,21773.95
2016,13.  ,419  ,489    ,TRANSF CORRIENTE AGRICULTURA,13 ,41   ,48    ,13156,0,13156,13156
2016,13.  ,432  ,12001  ,SUELDOS DEL GRUPO A2,   ,4    ,1     ,13036,0,13036,5068.04
2016,13.  ,432  ,12003  ,SUELDOS DEL GRUPO C1,   ,4    ,1     ,9984,0,9984,9983.82
2016,13.  ,432  ,12004  ,SUELDOS DEL GRUPO C2,   ,4    ,1     ,8463,0,8463,6737.68
2016,13.  ,432  ,12006  ,TRIENIOS,   ,4    ,1     ,2583,0,2583,2428.15
2016,13.  ,432  ,12100  ,COMPLEMENTO DE DESTINO,   ,4    ,1     ,13256,0,13256,9272.63
2016,13.  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,4    ,1     ,29006,0,29006,20638.69
2016,13.  ,432  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,4    ,1     ,28485,0,28485,28484.74
2016,13.  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,4    ,1     ,31470,0,31470,25229.09
2016,13.  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,13 ,43   ,22    ,11200,20000,31200,35586.15
2016,13.  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,13 ,43   ,22    ,100836,0,100836,85257.64
2016,13.  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,13 ,43   ,22    ,50000,0,50000,43548.16
2016,13.  ,432  ,465    ,TRANSF CORRIENTE TURISMO CONSORCIOS,13 ,43   ,46    ,17500,0,17500,17500
2016,13.  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,55954.22
2016,13.  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,14225.52
2016,21   ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,1    ,1     ,34210,0,34210,34209.4
2016,21   ,150  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,1    ,1     ,113166,0,113166,113166.06
2016,21   ,150  ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,74122,0,74122,78194.99
2016,21   ,150  ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,39936,0,39936,29359.35
2016,21   ,150  ,12004  ,SUELDOS DEL GRUPO C2,   ,1    ,1     ,42313,0,42313,57907.73
2016,21   ,150  ,12006  ,TRIENIOS,   ,1    ,1     ,28660,0,28660,32868.85
2016,21   ,150  ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,72169,0,72169,74917.25
2016,21   ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,191901,0,191901,201025.54
2016,21   ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,97398,0,97398,25510.09
2016,21   ,150  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,164919,0,164919,157843.95
2016,21   ,150  ,22699  ,GASTOS DIVERSOS,21 ,15   ,22    ,16776,0,16776,13705.09
2016,21   ,150  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,21 ,15   ,22    ,47700,0,47700,21493.54
2016,21   ,150  ,489    ,CUOTAS-APORTACIONES DIVERSAS,21 ,15   ,48    ,8000,0,8000,7572.12
2016,21   ,150  ,609    ,INV NUEVA EN INSTALACIONES,21 ,150  ,609   ,100000,0,100000,35321.41
2016,21   ,150  ,639    ,INV DE MEJORA EN INSTALACIONES,21 ,150  ,639   ,100000,148000.96,248000.96,116788.45
2016,21   ,150  ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",21 ,150  ,640   ,1000000,709684.19,1709684.19,910343.75
2016,21   ,1511 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,14824.22
2016,21   ,1511 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,13036,0,13036,12972.38
2016,21   ,1511 ,12006  ,TRIENIOS,   ,1    ,1     ,3866,0,3866,3861
2016,21   ,1511 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,16485,0,16485,16446.58
2016,21   ,1511 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,53331,0,53331,53436.98
2016,21   ,1511 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,24999,0,24999,25024.77
2016,21   ,1512 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,103770,0,103770,103831.9
2016,21   ,1512 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,91250,0,91250,78070.42
2016,21   ,1512 ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,9984,0,9984,9183.87
2016,21   ,1512 ,12006  ,TRIENIOS,   ,1    ,1     ,40260,0,40260,39794.22
2016,21   ,1512 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,103109,0,103109,96306.09
2016,21   ,1512 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,290289,0,290289,275825.94
2016,21   ,1512 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,27033,0,27033,27032.54
