#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2022,012  ,9204 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9    ,1     ,38100.0,0.0,38100.0,231.6
2022,032  ,134  ,22799  ,CONT. SERVICIOS VEHÍCULO ELÉCTRICO COMPARTIDO,032,13   ,22    ,0.0,312500.0,312500.0,150000.0
2022,032  ,150  ,640    ,INVERSIÓN NUEVA EN INSTALACIONES,032,150  ,640   ,0.0,23210.22,23210.22,0.0
2022,011  ,336  ,22609  ,CONSERVACIÓN Y RESTAURACIÓN DOCUMENTACIÓN,011,33   ,22    ,10000.0,0.0,10000.0,8852.46
2022,011  ,336  ,227993 ,SUPORT ARXIVÍSTIC - ORGANITZACIÓ DIPÒSITS,011,33   ,22    ,15000.0,0.0,15000.0,14996.74
2022,011  ,491  ,4491   ,APORT. PRAT COMUNICACIÓ SL                        ,011,491  ,4491  ,794738.0,0.0,794738.0,794000.0
2022,011  ,491  ,741    ,APORT. INVERSIONES PRAT COMUNICAIÓ SL,011,491  ,741   ,6500.0,0.0,6500.0,6223.53
2022,011  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,72166.0,0.0,72166.0,72595.35
2022,011  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16169.0,0.0,16169.0,16168.56
2022,011  ,912  ,23000  ,ÓRGANOS DE GOBIERNO-DIETAS,011,91   ,23    ,1900.0,0.0,1900.0,201.9
2022,011  ,912  ,23100  ,ÓRGANOS DE GOBIERNO-LOCOMOCIÓN,011,91   ,23    ,7600.0,0.0,7600.0,4413.74
2022,011  ,9201 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9    ,1     ,188072.0,0.0,188072.0,190838.22
2022,011  ,9201 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,11041.0,0.0,11041.0,11202.68
2022,011  ,9201 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,28074.0,0.0,28074.0,28042.41
2022,011  ,9201 ,12006  ,TRIENIOS,,9    ,1     ,12942.0,0.0,12942.0,12433.42
2022,011  ,9201 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,19782.0,0.0,19782.0,19843.88
2022,011  ,9201 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,64503.0,0.0,64503.0,64893.16
2022,011  ,9201 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,73962.0,0.0,73962.0,77725.52
2022,011  ,9201 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,89152.0,0.0,89152.0,95516.15
2022,011  ,9201 ,226011 ,ATENCIONES PROTOCOLARIAS,011,92   ,22    ,50000.0,0.0,50000.0,46674.44
2022,011  ,9201 ,22699  ,GASTOS DIVERSOS ALCALDÍA,011,92   ,22    ,11000.0,0.0,11000.0,2221.32
2022,011  ,9201 ,489    ,TRANSF CORRIENTES ALCALDÍA,011,92   ,48    ,3000.0,0.0,3000.0,0.0
2022,011  ,9202 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9    ,1     ,71993.0,0.0,71993.0,73051.16
2022,011  ,9202 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,57661.0,0.0,57661.0,51748.1
2022,011  ,9202 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,11041.0,0.0,11041.0,11202.68
2022,011  ,9202 ,12006  ,TRIENIOS,,9    ,1     ,7551.0,0.0,7551.0,6591.77
2022,011  ,9202 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,32405.0,0.0,32405.0,28902.36
2022,011  ,9202 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,72296.0,0.0,72296.0,67553.03
2022,011  ,9202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,34154.0,0.0,34154.0,34654.7
2022,011  ,9202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,82525.0,0.0,82525.0,82311.57
2022,011  ,9202 ,226021 ,COMUNICACIÓN SOCIAL-DIFUSIÓN,011,92   ,22    ,181800.0,0.0,181800.0,133935.09
2022,011  ,9202 ,226023 ,COMUNICACIÓN INSTITUCIONAL,011,92   ,22    ,200000.0,2994.75,202994.75,198859.5
2022,011  ,9203 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,16393.0,0.0,16393.0,16633.9
2022,011  ,9203 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,11041.0,0.0,11041.0,11202.68
2022,011  ,9203 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,18716.0,0.0,18716.0,18991.44
2022,011  ,9203 ,12006  ,TRIENIOS,,9    ,1     ,10134.0,0.0,10134.0,10281.61
2022,011  ,9203 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,28754.0,0.0,28754.0,29821.43
2022,011  ,9203 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,109505.0,0.0,109505.0,111115.06
2022,011  ,9203 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,36632.0,0.0,36632.0,38547.36
2022,012  ,011  ,359    ,OTROS GASTOS FINANCIEROS,012,01   ,35    ,340000.0,0.0,340000.0,258178.96
2022,012  ,152  ,742    ,TRANSF CAPITAL PRAT ESPAIS-VIVIENDA,012,152  ,742   ,150000.0,50000.0,200000.0,50000.0
2022,012  ,161  ,467    ,TRANSF CONGIAC                                    ,012,161  ,467   ,6801.0,800.0,7601.0,7600.0
2022,012  ,161  ,740    ,TRANSFERENC CAPITAL APSA                               ,012,161  ,740   ,300000.0,570000.0,870000.0,484441.56
2022,012  ,221  ,16205  ,SEGURO VIDA Y ACCIDENTES,,2    ,1     ,88500.0,2014.72,90514.72,92653.12
2022,012  ,221  ,164    ,AYUDA FAMILIAR ,,2    ,1     ,32000.0,0.0,32000.0,20963.78
2022,012  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,183646.0,0.0,183646.0,186345.6
2022,012  ,912  ,10001  ,OTRAS REMUNERACIONES - ASISTENCIA PLENOS,,9    ,1     ,70860.0,0.0,70860.0,79224.25
2022,012  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,55712.0,0.0,55712.0,56440.75
2022,012  ,912  ,489    ,TRANSF CORRIENTES GRUPOS MUNICIPALES,012,91   ,48    ,180000.0,0.0,180000.0,180000.0
2022,012  ,920  ,202    ,ALQUILERES VARIOS,012,92   ,20    ,300000.0,0.0,300000.0,285753.89
2022,012  ,920  ,209    ,CÁNONES VARIOS,012,920  ,209   ,45000.0,5181.56,50181.56,7904.5
2022,012  ,920  ,216    ,MANTENIMIENTO EQUIPOS INFORMÁTICOS/PROGRAMARIO,012,92   ,21    ,555000.0,3170.34,558170.34,368526.52
2022,012  ,920  ,22000  ,MATERIAL DE OFICINA,012,92   ,22    ,125000.0,389.93,125389.93,91034.95
2022,012  ,920  ,22002  ,MATERIAL INFORMÁTICO NO INVENTARIABLE,012,92   ,22    ,210000.0,0.0,210000.0,105556.79
2022,012  ,920  ,22104  ,VESTUARIO,012,92   ,22    ,20000.0,0.0,20000.0,328.34
2022,012  ,920  ,22199  ,MATERIAL DIVERSO - PREVENCIÓN RIESGOS LABORALES,012,92   ,22    ,30000.0,0.0,30000.0,8961.32
2022,012  ,920  ,22200  ,SERVICIOS COMUNICACIÓN TELECOMUNICACIONES,012,92   ,22    ,130000.0,1131.83,131131.83,15040.79
2022,012  ,920  ,22201  ,SERVICIOS COMUNICACIÓN POSTALES,012,92   ,22    ,120000.0,0.0,120000.0,81356.83
2022,012  ,920  ,224    ,SEGUROS,012,92   ,22    ,192000.0,0.0,192000.0,226174.78
2022,012  ,920  ,22500  ,TRIBUTOS ESTATALES (Impuesto producción eléctrica),012,92   ,22    ,1000.0,0.0,1000.0,1668.56
2022,012  ,920  ,22502  ,TRIBUTOS DE LAS ENTIDADES LOCALES,012,92   ,22    ,12000.0,0.0,12000.0,24134.36
2022,012  ,920  ,22602  ,"ANUNCIOS, PUBLICACIONES, ETC.",012,92   ,22    ,15000.0,0.0,15000.0,21374.8
2022,012  ,920  ,22603  ,ANUNCIOS DIARIOS OFICIALES,012,92   ,22    ,15000.0,0.0,15000.0,13346.3
2022,012  ,920  ,22604  ,GASTOS DEFENSA JURÍDICA Y REGISTRAL,012,92   ,22    ,60000.0,0.0,60000.0,112615.04
2022,012  ,920  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS,012,92   ,22    ,200000.0,0.0,200000.0,87469.16
2022,012  ,920  ,227062 ,ESTUDIOS Y TRABAJOS TÉCNICOS TIC,012,92   ,22    ,240000.0,3599.75,243599.75,194661.71
2022,012  ,920  ,227063 ,OFICINA TÉCNICA DESARROLLO PROGRAMARIO SITIC,012,92   ,22    ,330000.0,0.0,330000.0,284683.95
2022,012  ,920  ,22799  ,CONTR PRESTACIÓN DE SERVICIOS,012,92   ,22    ,270000.0,6897.0,276897.0,105138.39
2022,012  ,920  ,227991 ,"PREST SERV INNOV DIGITAL, CALIDAD Y PROY ESTRATÉG",012,92   ,22    ,105000.0,0.0,105000.0,114965.74
2022,013  ,132  ,624    ,ADQUISICIÓN ELEMENTOS DE TRANSPORTE PARA POLICIA,013,132  ,624   ,0.0,60000.0,60000.0,12852.49
2022,032  ,425  ,872902 ,ADQUISIÓN DE ACCIONES TERSA,032,425  ,872902,0.0,10300.0,10300.0,0.0
2022,051  ,2412 ,227991 ,CONTR PREST SERVICIOS OCUPACIÓN,051,2412 ,227991,57000.0,114685.67,171685.67,81984.03
2022,051  ,2412 ,227992 ,CONTR PREST SERVICIOS PROYECTOS DE INSERCIÓN LABORAL,051,24   ,22    ,180000.0,0.0,180000.0,179316.96
2022,051  ,2412 ,227994 ,CONT PREST SERVEIS CLUB DE TRABAJO,051,2412 ,227994,103000.0,0.0,103000.0,98970.86
2022,051  ,2412 ,48911  ,BECAS ALUMNOS PROGRAMAS,051,24   ,48    ,100.0,0.0,100.0,0.0
2022,051  ,2413 ,1430   ,PLANES DE OCUPACIÓN,051,2413 ,1430  ,156513.0,0.0,156513.0,61001.09
2022,051  ,2413 ,1431   ,RETRIBUCIONES OTRO PERSONAL,051,2413 ,1431  ,139786.0,390357.89,530143.89,307104.12
2022,051  ,2413 ,16000  ,CUOTAS SEGURIDAD SOCIAL,051,2413 ,16000 ,94121.0,127084.5,221205.5,122272.23
2022,061  ,3411 ,48921  ,CONVENIO UNIÓN EXCURSIONISTA DE CATALUÑA (UEC),061,3411 ,48921 ,5000.0,0.0,5000.0,0.0
2022,061  ,3411 ,48922  ,CONVENIO CLUB DE PATINAJE COBRA,061,3411 ,48922 ,12000.0,0.0,12000.0,7200.0
2022,031  ,459  ,619    ,MEJORA CAMINOS RURALES,031,459  ,619   ,0.0,219950.01,219950.01,157987.21
2022,032  ,134  ,641    ,INVERIONES APLICACIONES INFORMÁTICAS,032,134  ,641   ,0.0,312500.0,312500.0,0.0
2022,021  ,160  ,619    ,INV. MEJORA INFRAESTRUCTURAS Y BIENES DE USO GENERAL,021,160  ,619   ,0.0,652747.46,652747.46,0.0
2022,031  ,920  ,633    ,INVERSIÓN EN MATERIAL INVENTARIABLE,031,920  ,633   ,0.0,65125.0,65125.0,42128.17
2022,072  ,2311 ,48917  ,URGENCIA HUMANITARIA CRUZ ROJA ESPAÑOLA,072,2311 ,48917 ,0.0,10000.0,10000.0,6000.0
2022,021  ,160  ,22706  ,PLAN DIRECTOR ALCANTARILLADO,021,160  ,227   ,0.0,103939.0,103939.0,0.0
2022,052  ,430  ,22199  ,SUBM DIVERSOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,10000.0,3440.03,13440.03,4878.24
2022,052  ,430  ,22602  ,PUBLICIDAD Y DIFUSIÓN,052,43   ,22    ,4881.0,0.0,4881.0,38643.77
2022,052  ,430  ,22699  ,GASTOS VARIOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,2800.0,0.0,2800.0,0.0
2022,052  ,430  ,22799  ,CONTR PREST SERVICIOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,83552.0,0.0,83552.0,32366.97
2022,052  ,430  ,227991 ,CONTR PREST SERVICIOS PLAN ESTRATÉGICO COMERCIO,052,43   ,22    ,81000.0,6749.99,87749.99,74249.99
2022,052  ,430  ,462    ,APORTACIÓN CONVENIO ZONA DELTA,052,430  ,462   ,3000.0,0.0,3000.0,0.0
2022,052  ,430  ,489    ,TRANSF CORRIENTES COMERCIO,052,43   ,48    ,18000.0,0.0,18000.0,4365.0
2022,052  ,430  ,48902  ,TRANSF CORRIENTES MEJORA COMERCIO CALIDAD,052,43   ,48    ,55000.0,0.0,55000.0,27211.23
2022,052  ,430  ,48903  ,TRANSF CORRIENTES CONVENIO PRAT GRAN COMERCIO,052,430  ,48903 ,30000.0,0.0,30000.0,18000.0
2022,052  ,430  ,48904  ,TRANSF CORRIENTES CONCURSO ESCAPARATES,052,430  ,48904 ,2000.0,2000.0,4000.0,2000.0
2022,052  ,430  ,780    ,TRANSF CAPITAL COMERCIO PARA EL FOMENTO ACCESIBILIDAD,052,430  ,780   ,30000.0,0.0,30000.0,15220.91
2022,052  ,4312 ,212    ,CONSERVACIÓN - REPARACIÓN MERCADO,052,43   ,21    ,15689.0,-15000.0,689.0,105.41
2022,052  ,4312 ,22100  ,ELECTRICIDAD MERCADO MPAL,052,43   ,22    ,18159.0,2079.5,20238.5,12581.26
2022,052  ,4312 ,22700  ,LIMPIEZA MERCADO MUNICIPAL,052,43   ,22    ,34769.0,91.2,34860.2,34997.51
2022,052  ,432  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,14416.0,0.0,14416.0,0.0
2022,052  ,432  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,5823.0,0.0,5823.0,0.0
2022,052  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,12181.0,0.0,12181.0,0.0
2022,052  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,10504.0,0.0,10504.0,0.0
2022,041  ,326  ,48902  ,TRANSF CORRIENTES FUNDACIÓN MAIN -UEC-,041,326  ,48902 ,12000.0,0.0,12000.0,8000.0
2022,041  ,326  ,48905  ,TRANSF CORRIENTES LIBROS DE TEXTO Y MAT EDUC,041,32   ,48    ,130000.0,0.0,130000.0,139593.97
2022,041  ,326  ,48907  ,BECAS ALUMNADO ACTIV EXTRAESC COMPLEMENTO,041,32   ,48    ,115000.0,0.0,115000.0,86660.65
2022,041  ,326  ,48908  ,"TRANSF CORRIENTES ""INST LES SALINES""",041,326  ,48908 ,7000.0,0.0,7000.0,6998.0
2022,052  ,432  ,22199  ,SUMINISTROS DIVERSOS TURISMO,052,43   ,22    ,15000.0,0.0,15000.0,2904.0
2022,052  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,052,43   ,22    ,21000.0,4439.82,25439.82,41320.99
2022,052  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,052,43   ,22    ,111808.0,0.0,111808.0,102489.97
2022,041  ,326  ,48909  ,"TRANSF CORRIENTES ""INSTITUT ESCOLA""",041,326  ,48909 ,19221.0,0.0,19221.0,19221.0
2022,041  ,326  ,48910  ,"TRANSF CORRIENTES ""ESCOLA JAUME BALMES""",041,326  ,48910 ,18125.0,0.0,18125.0,18125.0
2022,041  ,326  ,48911  ,"TRANSF CORRIENTES ""ESCOLA PEPA COLOMER""",041,326  ,48911 ,6000.0,0.0,6000.0,6000.0
2022,041  ,326  ,48912  ,"TRANSF CORRIENTES ""LLAR D'INFANTS DUMBO""",041,326  ,48912 ,4795.0,0.0,4795.0,4795.0
2022,041  ,326  ,48914  ,TRANSF CORRIENTES INST ILLA DE BANYOLS - PTT,041,326  ,48914 ,1000.0,0.0,1000.0,0.0
2022,041  ,327  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS EDUCACIÓN,041,32   ,22    ,6000.0,0.0,6000.0,0.0
2022,041  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,62162.0,0.0,62162.0,63075.6
2022,041  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16169.0,0.0,16169.0,16168.56
2022,042  ,326  ,227998 ,ESCUELA DE ARTES EN VIVO,042,32   ,22    ,688314.0,0.0,688314.0,673828.97
2022,042  ,330  ,226022 ,DESP DIVERSAS COMUNICACIÓN CULTURAL,042,33   ,22    ,30000.0,0.0,30000.0,14578.72
2022,042  ,330  ,467    ,CONSORCIO NORMALIZACIÓN LINGÜÍSTICA,042,330  ,467   ,103756.0,0.0,103756.0,103755.43
2022,042  ,3300 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,3    ,1     ,80195.0,0.0,80195.0,76309.5
2022,042  ,3300 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,28831.0,0.0,28831.0,27744.02
2022,042  ,3300 ,12006  ,TRIENIOS,,3    ,1     ,5300.0,0.0,5300.0,5006.14
2022,042  ,3300 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,15289.0,0.0,15289.0,14862.27
2022,042  ,3300 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,37484.0,0.0,37484.0,38470.03
2022,042  ,3300 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,3    ,1     ,11744.0,0.0,11744.0,0.0
2022,052  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,052,43   ,22    ,91201.0,0.0,91201.0,69555.71
2022,052  ,432  ,465    ,TRANSF CORRIENTE CONSORCIO TURISMO BAJO LLOBREGAT,052,432  ,465   ,25240.0,149.0,25389.0,25389.0
2022,052  ,432  ,48902  ,TRANSF CORRIENTES ASOCIACIÓN COOKINGROUP,052,432  ,48902 ,20000.0,0.0,20000.0,0.0
2022,052  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,58923.0,0.0,58923.0,59789.38
2022,052  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16169.0,0.0,16169.0,16168.56
2022,061  ,338  ,227991 ,FIESTA DEL RIO,061,33   ,22    ,10500.0,0.0,10500.0,2804.45
2022,061  ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,3    ,1     ,71993.0,0.0,71993.0,73051.16
2022,061  ,3400 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9358.0,0.0,9358.0,8680.74
2022,061  ,3400 ,12006  ,TRIENIOS,,3    ,1     ,2613.0,0.0,2613.0,2422.46
2022,061  ,3400 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,4770.0,0.0,4770.0,4425.09
2022,061  ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,11124.0,0.0,11124.0,12744.65
2022,061  ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,23330.0,0.0,23330.0,22473.68
2022,061  ,3400 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,061,34   ,22    ,1000.0,0.0,1000.0,0.0
2022,061  ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",061,34   ,22    ,35000.0,0.0,35000.0,32579.86
2022,061  ,3401 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,16393.0,0.0,16393.0,16633.9
2022,061  ,3401 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,33122.0,0.0,33122.0,20718.94
2022,061  ,3401 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9358.0,0.0,9358.0,9495.72
2022,061  ,3401 ,12006  ,TRIENIOS,,3    ,1     ,12039.0,0.0,12039.0,11412.51
2022,061  ,3401 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,29598.0,0.0,29598.0,24305.63
2022,061  ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,73415.0,0.0,73415.0,59748.1
2022,061  ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,47001.0,0.0,47001.0,38096.19
2022,061  ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,061,34   ,22    ,8000.0,0.0,8000.0,11524.04
2022,061  ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,061,34   ,22    ,9000.0,0.0,9000.0,0.0
2022,042  ,3301 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,16393.0,0.0,16393.0,16633.9
2022,042  ,3301 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,12407.0,0.0,12407.0,11202.68
2022,042  ,3301 ,12006  ,TRIENIOS,,3    ,1     ,8427.0,0.0,8427.0,10154.52
2022,042  ,3301 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,16285.0,0.0,16285.0,15918.14
2022,042  ,3301 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,44582.0,0.0,44582.0,43909.74
2022,042  ,3301 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,20619.0,0.0,20619.0,22880.96
2022,042  ,3321 ,22199  ,BIBLIOTECA - ADQUISICIÓN DE LIBROS,042,33   ,22    ,20000.0,0.0,20000.0,19993.95
2022,042  ,3322 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9358.0,0.0,9358.0,9495.72
2022,042  ,3322 ,12006  ,TRIENIOS,,3    ,1     ,920.0,0.0,920.0,933.71
2022,042  ,3322 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,4067.0,0.0,4067.0,4771.65
2022,042  ,3322 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,10310.0,0.0,10310.0,10461.22
2022,042  ,3322 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,146561.0,0.0,146561.0,148810.83
2022,042  ,3322 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,51518.0,0.0,51518.0,53692.77
2022,042  ,333  ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,8577.0,0.0,8577.0,26570.69
2022,042  ,333  ,12006  ,TRIENIOS,,3    ,1     ,1901.0,0.0,1901.0,2951.88
2022,042  ,333  ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,3366.0,0.0,3366.0,10282.42
2022,042  ,333  ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,11073.0,0.0,11073.0,51689.83
2022,042  ,333  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,6403.0,0.0,6403.0,13497.59
2022,042  ,333  ,212    ,CONSERV-REP EDIFICIOS-INSTAL CULTURA,042,33   ,21    ,467786.0,-48481.54,419304.46,338487.51
2022,042  ,333  ,22100  ,ELECTRICIDAD EDIFICIOS CULTURA,042,33   ,22    ,447495.0,67224.53,514719.53,454821.78
2022,042  ,333  ,22101  ,CONSUMO AGUA EDIFICIOS CULTURA,042,33   ,22    ,15730.0,0.0,15730.0,14816.33
2022,042  ,333  ,22102  ,CONSUMO GAS EDIFICIOS CULTURA,042,33   ,22    ,59993.0,47669.23,107662.23,53665.39
2022,042  ,333  ,22700  ,LIMPIEZA EDIFICIOS CULTURA,042,33   ,22    ,1276752.0,3358.4,1280110.4,1248784.52
2022,042  ,3300 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,38160.0,0.0,38160.0,36203.25
2022,061  ,3411 ,12006  ,TRIENIOS,,3    ,1     ,360.0,0.0,360.0,365.31
2022,061  ,3411 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,4067.0,0.0,4067.0,4126.78
2022,061  ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,11751.0,0.0,11751.0,11922.82
2022,061  ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,7964.0,0.0,7964.0,8655.13
2022,061  ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,061,34   ,22    ,12000.0,0.0,12000.0,10662.69
2022,061  ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,061,34   ,22    ,6000.0,0.0,6000.0,5020.88
2022,061  ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,061,34   ,48    ,52000.0,10652.65,62652.65,40281.45
2022,061  ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,061,3411 ,48902 ,255000.0,45000.0,300000.0,270000.0
2022,061  ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,061,3411 ,48903 ,255000.0,0.0,255000.0,255000.0
2022,061  ,3411 ,48905  ,CONVENIO PRATENC AA,061,3411 ,48905 ,60000.0,0.0,60000.0,60000.0
2022,061  ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,061,34   ,48    ,100000.0,0.0,100000.0,57453.8
2022,061  ,3411 ,48908  ,CONVENIO CB TERLENKA,061,3411 ,48908 ,30000.0,0.0,30000.0,30000.0
2022,061  ,3411 ,48909  ,CONVENIO CLUB ATLÉTICO PRAT DELTA,061,3411 ,48909 ,30000.0,0.0,30000.0,30000.0
2022,061  ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,061,3411 ,48910 ,9000.0,0.0,9000.0,9000.0
2022,061  ,3411 ,48911  ,CONVENIO A.E. RÍTMICA PRAT COR BLAU,061,3411 ,48911 ,15000.0,0.0,15000.0,15000.0
2022,061  ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,061,3411 ,48912 ,20000.0,8000.0,28000.0,20000.0
2022,061  ,3411 ,48913  ,CONVENIO CLUB TRIATLÓ,061,3411 ,48913 ,6000.0,0.0,6000.0,3600.0
2022,061  ,3411 ,48914  ,CONVENIO AE BASQUET PRATENC,061,3411 ,48914 ,8000.0,0.0,8000.0,8000.0
2022,061  ,3411 ,48915  ,CONVENIO ESCUELA JAIME BALMES,061,3411 ,48915 ,8500.0,0.0,8500.0,6270.0
2022,061  ,3411 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9358.0,0.0,9358.0,9495.72
2022,061  ,3411 ,48916  ,CONVENIO IE EL PRAT,061,3411 ,48916 ,4600.0,0.0,4600.0,3080.0
2022,061  ,3411 ,48917  ,"CONVENIO JJEE BALONCESTO ""CB PRAT""",061,3411 ,48917 ,16000.0,0.0,16000.0,8580.0
2022,061  ,3411 ,48918  ,CONVENIO CONSEJO DEPORTIVO (JJEE+SC),061,3411 ,48918 ,92000.0,0.0,92000.0,25602.0
2022,061  ,3411 ,48919  ,"CONVENIO ADECUACIÓN INS. ""CLUB AGILITY BAIX LLOBREGAT""",061,3411 ,48919 ,10000.0,0.0,10000.0,6000.0
2022,061  ,3411 ,48920  ,CONVENIO AGRUPACIÓN CICLISTA,061,3411 ,48920 ,5000.0,0.0,5000.0,3000.0
2022,042  ,333  ,227992 ,CONTR PREST SERVICIOS LA CAPSA,042,33   ,22    ,398785.0,0.0,398785.0,365552.16
2022,042  ,333  ,227993 ,CONTR PREST SERVICIOS CC S JORDI-RIBERA BAIXA,042,33   ,22    ,322667.0,0.0,322667.0,295575.64
