#ejercicio,Org.,Prog.,Econ.,Denominación (CATALAN),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2014,01   ,912  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,11332,0,11332,6450.29
2014,01   ,912  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,20557,0,20557,14001.38
2014,01   ,912  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,76556,0,76556,59692.09
2014,01   ,912  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,34380,0,34380,32761
2014,01   ,912  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,1100,0,1100,673.33
2014,01   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,88651,0,88651,74443.52
2014,01   ,912  ,226011 ,ATENCIONS PROTOCOL.LÀRIES                         ,01,91   ,22    ,51300,0,51300,45468.72
2014,01   ,912  ,226012 ,ATENCIONS AGERMANAMENTS                           ,01,91   ,22    ,18000,0,18000,2406.71
2014,01   ,912  ,22699  ,DESP DIVERSES ALCALDIA                            ,01,91   ,22    ,11340,0,11340,1525.39
2014,01   ,912  ,23000  ,ÒRGANS DE GOVERN-DIETES                           ,01,91   ,23    ,1900,0,1900,401.71
2014,01   ,912  ,23100  ,ÒRGANS DE GOVERN-LOCOMOCIÓ                        ,01,91   ,23    ,7600,0,7600,4563.53
2014,01   ,912  ,489    ,TRANSF CORRENTS ALCALDIA                          ,01,91   ,48    ,3000,0,3000,1000
2014,01   ,920  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,26617,0,26617,26617.2
2014,01   ,920  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,8640,0,8640,8640.24
2014,01   ,920  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,14382,0,14382,7171.67
2014,01   ,920  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,14902,0,14902,12749.72
2014,01   ,920  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,13612,0,13612,8596.34
2014,01   ,920  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,28522,0,28522,25392.61
2014,01   ,920  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,115987,0,115987,126403.39
2014,01   ,920  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,271,0,271,646.32
2014,01   ,920  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,43188,0,43188,30333.85
2014,01   ,925  ,11000  ,RETRIBUCIONS BASIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,20666,0,20666,20665.76
2014,01   ,925  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,30834,0,30834,30834.36
2014,01   ,925  ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,11508,0,11508,20106.61
2014,01   ,925  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,8640,0,8640,8640.24
2014,01   ,925  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,2097,0,2097,2097.36
2014,01   ,925  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,4293,0,4293,3866.86
2014,01   ,925  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,8128,0,8128,11466.64
2014,01   ,925  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,19747,0,19747,29428.83
2014,01   ,925  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,25489,0,25489,29410.76
2014,01   ,925  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,9    ,1     ,175,0,175,0
2014,01   ,925  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,425,0,425,561.23
2014,01   ,925  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,36991,0,36991,45756.93
2014,01   ,925  ,226021 ,COMUNICACIÓ SOCIAL-DIFUSIÓ                        ,01,92   ,22    ,145000,53500,198500,204947.94
2014,01   ,925  ,226023 ,COMUNICACIO INSTITUCIONAL                         ,01,92   ,22    ,175000,114345,289345,210418.68
2014,02   ,221  ,164    ,AJUDA FAMILIAR                                    ,  ,2    ,1     ,2858,0,2858,2858.16
2014,02   ,330  ,12000  ,SOUS DEL GRUP A1                                  ,  ,3    ,1     ,13309,0,13309,13308.6
2014,02   ,330  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,8640,0,8640,8431.2
2014,02   ,330  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,7191,0,7191,6804.39
2014,02   ,330  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,9551,0,9551,9424.73
2014,02   ,330  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,3    ,1     ,7836,0,7836,5191.96
2014,02   ,330  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,14315,0,14315,14045.66
2014,02   ,330  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,39041,0,39041,41240.58
2014,02   ,330  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,527,0,527,1263.48
2014,02   ,330  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,25820,0,25820,26596.27
2014,02   ,330  ,212    ,CONSERV-REP EDIFICIS-INSTAL CULTURA-JOVENTUT      ,02,33   ,21    ,342884,0,342884,295805.66
2014,02   ,330  ,22100  ,ELECTRICITAT EDIFICIS CULTURA-JOVENTUT            ,02,33   ,22    ,350000,0,350000,310494.79
2014,02   ,330  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA-JOVENTUT            ,02,33   ,22    ,13809,0,13809,15729.25
2014,02   ,330  ,22102  ,CONSUM GAS EDIFICIS CULTURA-JOVENTUT              ,02,33   ,22    ,60977,0,60977,46187.75
2014,02   ,330  ,22199  ,ALTRES SUBMINISTRAMENTS                           ,02,33   ,22    ,1000,0,1000,17522.87
2014,02   ,330  ,226022 ,COMUNICACIÓ - OFERTA FORMATIVA                    ,02,33   ,22    ,9000,0,9000,11677.93
2014,02   ,330  ,226991 ,DESP DIVERSES ACTIVITATS CULTURALS                ,02,33   ,22    ,3150,0,3150,4337.85
2014,02   ,330  ,22700  ,NETEJA EDIFICIS CULTURA I JOVENTUT                ,02,33   ,22    ,527945,0,527945,527944.56
2014,02   ,330  ,22706  ,ESTUDIS NOUS PROG I EQUIPAMENTS-CULTURA           ,02,33   ,22    ,2000,0,2000,0
2014,02   ,330  ,227991 ,COMUNICACIÓ-CULTURA DIGITAL                       ,02,33   ,22    ,10000,0,10000,4984
2014,02   ,330  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,02,33   ,22    ,255000,46300,301300,289610.19
2014,02   ,330  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA B           ,02,33   ,22    ,323371,0,323371,323375.79
2014,02   ,330  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,02,33   ,22    ,244779,0,244779,244778.52
2014,02   ,330  ,227997 ,CONTR PREST SERVEIS CENTRIC                       ,02,33   ,22    ,170000,0,170000,162024.4
2014,02   ,330  ,227998 ,ESCOLA MUNICIPAL DE MÚSICA                        ,02,33   ,22    ,100000,50000,150000,126269.82
2014,02   ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,02,330  ,467   ,90000,0,90000,89337.71
2014,02   ,332  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,7191,0,7191,7191
2014,02   ,332  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,215,0,215,214.8
2014,02   ,332  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,3    ,1     ,1653,0,1653,1223.04
2014,02   ,332  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,2582,0,2582,2582.28
2014,02   ,332  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,8100,0,8100,8529.94
2014,02   ,332  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,114748,0,114748,118678.86
2014,02   ,332  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,3    ,1     ,697,0,697,598.24
2014,02   ,332  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,41517,0,41517,43097.36
2014,02   ,332  ,22609  ,CONSERVACIO I RESTAURACIO DOCUMENTACIO            ,02,33   ,22    ,5670,0,5670,5082.56
2014,02   ,332  ,489    ,BECA RECERCA HISTÒRICA JAUME CODINA               ,02,33   ,48    ,3000,0,3000,0
2014,02   ,333  ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,26327,0,26327,25601.16
2014,02   ,333  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,2196,0,2196,2177.79
2014,02   ,333  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,3    ,1     ,6428,0,6428,4944.58
2014,02   ,333  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,3    ,1     ,1152,0,1152,1024.76
2014,02   ,333  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,9791,0,9791,9520.79
2014,02   ,333  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,35327,0,35327,38209.12
2014,02   ,333  ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,1753,0,1753,1559.88
2014,02   ,333  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,347,0,347,627.99
2014,02   ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,23291,0,23291,24393.48
2014,02   ,333  ,227991 ,ARTS VISUALS                                      ,02,33   ,22    ,22000,0,22000,20114.25
2014,02   ,333  ,227993 ,ACTIVITATS HISTÒRIA LOCAL                         ,02,33   ,22    ,30000,0,30000,29845.75
2014,02   ,334  ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,92062,0,92062,86650.71
2014,02   ,334  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,77762,0,77762,75009.22
2014,02   ,334  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,7191,0,7191,4388.05
2014,02   ,334  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,18911,0,18911,18327.23
2014,02   ,334  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,3    ,1     ,39058,0,39058,27355.57
2014,02   ,334  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,3    ,1     ,6236,0,6236,9583.69
2014,02   ,334  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,72075,0,72075,67957.86
2014,02   ,334  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,179720,0,179720,193509.76
2014,02   ,334  ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,8422,0,8422,12842.35
2014,02   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,95129,0,95129,86464.7
2014,04   ,922  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,34691,0,34691,34691.4
2014,09   ,232  ,226022 ,PUBLICITAT-DIFUSIÓ COL·LECTIUS NECESSITATS ESPECIA,09,23   ,22    ,620,0,620,528.49
2014,09   ,232  ,226023 ,PUBLICITAT-DIFUSIÓ GENT GRAN                      ,09,23   ,22    ,1800,0,1800,2128.64
2014,09   ,232  ,22606  ,PLA IGUALTAT DONA-HOME                            ,09,23   ,22    ,9720,0,9720,3193.53
2014,09   ,232  ,226991 ,DESP DIVERSES PLA IGUALTAT DONA-HOME              ,09,23   ,22    ,1985,0,1985,3268.6
2014,09   ,232  ,226992 ,DESP DIVERSES                                     ,09,23   ,22    ,11843,0,11843,20
2014,09   ,232  ,226994 ,DESP DIVERSES ACTIVITATS GENT GRAN                ,09,23   ,22    ,1539,0,1539,1803.95
2014,09   ,232  ,227991 ,PRESTACIÓ DE SERVEIS DONA                         ,09,23   ,22    ,60000,0,60000,50627.85
2014,09   ,232  ,227992 ,PRESTACIÓ DE SERVEIS COL·LECTIUS NECESSITATS      ,09,23   ,22    ,11340,0,11340,22430.65
2014,09   ,232  ,227994 ,GESTIÓ HORTS LÚDICS                               ,09,23   ,22    ,30763,0,30763,29861.99
2014,09   ,232  ,227995 ,CONTR PREST SERVEIS GENT GRAN                     ,09,23   ,22    ,170000,11000,181000,179784.16
2014,09   ,232  ,227996 ,PREMI COMARCAL NARRATIVA                          ,09,23   ,22    ,14800,0,14800,11623.18
2014,09   ,232  ,48901  ,TRANSF CORRENTS                                   ,09,23   ,48    ,7290,0,7290,7288
2014,09   ,232  ,48902  ,TRANSF CORRENTS DISCAPACITATS                     ,09,23   ,48    ,7200,0,7200,6788
2014,09   ,232  ,48903  ,TRANSF CORRENTS GENT GRAN                         ,09,23   ,48    ,2700,0,2700,2700
2014,09   ,232  ,48904  ,TRANSF CORRENTS FUNDACIÓ RUBRICATUS               ,09,232  ,48904 ,270000,0,270000,270000
2014,09   ,232  ,48905  ,"TRANSF CORRENTS COOP VIVENDES, CASAL AVIS         ",09,23   ,48    ,14000,0,14000,14000
2014,09   ,232  ,48906  ,"DISPRAT LLEURE, LLOGUER LOCAL                     ",09,232  ,48906 ,2100,0,2100,0
2014,09   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,32800,0,32800,32800.04
2014,09   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,10676,0,10676,10676.4
2014,09   ,9243 ,22602  ,PUBLICITAT-DIFUSIÓ                                ,09,92   ,22    ,689,0,689,1500
2014,09   ,9243 ,22799  ,CONTR PREST SERVEIS COOPERACIÓ                    ,09,92   ,22    ,36000,0,36000,31787.36
2014,09   ,9243 ,48901  ,TRANSF CORRENTS PROGRAMES COOPERACIÓ              ,09,92   ,48    ,75000,0,75000,79767
2014,09   ,9243 ,22699  ,DESPESES DIVERSES COOPERACIÓ                      ,09,92   ,22    ,12150,0,12150,7305.14
2014,09   ,9243 ,48902  ,TRANSF CORRENTS PROMOCIÓ I COOPERACIÓ             ,09,92   ,48    ,17340,0,17340,9573
2014,06   ,171  ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1     ,6959,0,6959,7343.4
2014,06   ,171  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,1    ,1     ,303,0,303,0
2014,06   ,171  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,1964,0,1964,853.8
2014,06   ,171  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,89370,0,89370,77012.83
2014,06   ,171  ,210    ,CONSERV-MANTENIMENT PARCS I JARDINS               ,06,17   ,21    ,1041051,100000,1141051,1008414.11
2014,06   ,330  ,22799  ,CONTR PREST SERVEIS INFRAES VARIES                ,06,33   ,22    ,149000,0,149000,114160.94
2014,06   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,55400.1
2014,06   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14050,0,14050,14049.84
2014,06   ,920  ,212    ,EDIFICIS-INSTAL MPALS CONSERV-REPARACI            ,06,92   ,21    ,514064,0,514064,394881.8
2014,06   ,920  ,22100  ,ELECTRICITAT EDIFICIS MPALS                       ,06,92   ,22    ,326147,0,326147,307557.71
2014,06   ,920  ,22101  ,CONSUM AIGUA EDIFICIS MPALS                       ,06,92   ,22    ,18062,0,18062,33853.76
2014,06   ,920  ,22102  ,"CONSUM GAS, EDIFICIS MPALS                        ",06,92   ,22    ,19724,0,19724,18312.58
2014,06   ,920  ,22700  ,NETEJA EDIFICIS MUNICIPALS                        ,06,92   ,22    ,542681,0,542681,533861.72
2014,07   ,011  ,31000  ,INTERESSOS PRÉSTECS LLARG TERMINI                 ,07,011  ,31000 ,650000,-78589.78,571410.22,325808.81
2014,07   ,011  ,31001  ,INTERESSOS ENDEUTAMENT CURT TERMINI               ,07,01   ,31    ,1000,0,1000,0
2014,07   ,011  ,311    ,COMISSIONS-DESPESES OP. CRÈDIT                    ,07,01   ,31    ,1000,0,1000,0
2014,07   ,011  ,359    ,ALTRES DESPESES FINANCERES                        ,07,01   ,35    ,10000,0,10000,8832.52
2014,07   ,011  ,913    ,AMORT. PRESTECS ENTITATS FINANCERES               ,07,011  ,913   ,5925000,4496253.78,10421253.78,10313011.3
2014,07   ,161  ,467    ,TRANSF CONGIAC                                    ,07,161  ,467   ,1,10756.69,10757.69,10756.69
2014,07   ,221  ,16205  ,ASSEGURANÇA VIDA I ACCIDENTS                      ,  ,2    ,1     ,45000,0,45000,0
2014,07   ,221  ,164    ,AJUDA FAMILIAR                                    ,  ,2    ,1     ,9145,0,9145,7803.42
2014,07   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,88200,0,88200,88200.14
2014,07   ,912  ,10001  ,ALTRES REMUNERACIONS ORG. GOVERN                  ,  ,9    ,1     ,76800,0,76800,74900
2014,07   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,24726,0,24726,24726.24
2014,07   ,912  ,466    ,TRANSF FMC                                        ,07,91   ,46    ,13000,0,13000,12456.09
2014,07   ,912  ,489    ,TRANSF CORRENTS GRUPS MUNICIPALS                  ,07,91   ,48    ,175824,0,175824,173747.99
2014,07   ,920  ,22602  ,"ANUNCIS, PUBLICACIONS, ETC.                       ",07,92   ,22    ,22950,0,22950,10197.08
2014,07   ,920  ,22603  ,ANUNCIS DIARIS OFICIALS                           ,07,92   ,22    ,24300,0,24300,34414.94
2014,07   ,920  ,22604  ,DESP DEFENSA JURÍDICA I REGISTRAL                 ,07,92   ,22    ,30000,0,30000,17803.96
2014,07   ,920  ,227061 ,ESTUDIS I TREBALLS TÈCNICS                        ,07,92   ,22    ,27000,0,27000,0
2014,07   ,920  ,227062 ,ESTUDIS I TREBALLS TÈCNICS TIC                    ,07,92   ,22    ,160000,43500,203500,163608.26
2014,07   ,920  ,22799  ,CONTR PRESTACIÓ DE SERVEIS                        ,07,92   ,22    ,121360,0,121360,123586.63
2014,07   ,920  ,23010  ,DIETES PERSONAL DIRECTIU                          ,07,92   ,23    ,2953,0,2953,192.11
2014,07   ,920  ,23020  ,DIETES PERSONAL NO DIRECTIU                       ,07,92   ,23    ,2953,0,2953,2428.45
2014,07   ,920  ,23110  ,LOCOMOCIO PERSONAL DIRECTIU                       ,07,92   ,23    ,3957,0,3957,874.9
2014,07   ,920  ,23120  ,LOCOMOCIO PERSONAL NO DIRECTIU                    ,07,92   ,23    ,4006,0,4006,4002.3
2014,07   ,920  ,233    ,ASSISTÈNCIA TRIBUNALS                             ,07,92   ,23    ,1000,0,1000,774.12
2014,07   ,920  ,467    ,ECONOMIA-TRANSF.LOCALRET                          ,07,920  ,467   ,8300,0,8300,7419.91
2014,07   ,920  ,489    ,BEQUES PERSONAL COL.LABORADOR                     ,07,920  ,489   ,22825,9169.4,31994.4,31096.88
2014,07   ,920  ,624    ,INVERSIÓ ELEMENTS DE TRANSPORT                    ,07,920  ,624   ,38000,5200,43200,38929.48
2014,07   ,920  ,626    ,MATERIAL INVENTARIABLE. EQUIPS PROCESOS INFORMATIC,07,920  ,626   ,100000,255431.48,355431.48,315301.92
2014,07   ,920  ,629    ,MATERIAL INVENTARIABLE DIVERS                     ,07,920  ,629   ,125000,122844.84,247844.84,217301.83
2014,07   ,920  ,830    ,BESTRETES REINTEGRABLES PERSONAL                  ,07,920  ,830   ,1000,165665.78,166665.78,164950.78
2014,07   ,9201 ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,13309,0,13309,13308.6
2014,07   ,9201 ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,11508,0,11508,11507.76
2014,07   ,9201 ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,8640,0,8640,8640.24
2014,07   ,9201 ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,28764,0,28764,26578.72
2014,07   ,9201 ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,16921,0,16921,16543.93
2014,07   ,9201 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,17759,0,17759,12459.31
2014,07   ,9201 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,28719,0,28719,27682.5
2014,07   ,9201 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,81071,0,81071,87641.57
2014,07   ,9201 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,58313,0,58313,59928.02
2014,07   ,9202 ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,39926,0,39926,39851.86
2014,07   ,9202 ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,23016,0,23016,11507.76
2014,07   ,9202 ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,43201,0,43201,34560.96
2014,07   ,9202 ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,28764,0,28764,24792.97
2014,07   ,9202 ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,31421,0,31421,30892.46
2014,07   ,9202 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,34292,0,34292,20590.59
2014,07   ,9202 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,60098,0,60098,49359.69
2014,07   ,9202 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,167773,-3000,164773,151836.96
2014,07   ,9202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,69276,0,69276,71455.55
2014,07   ,9202 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,1198,0,1198,731.34
2014,07   ,9202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,135852,0,135852,123112.89
2014,07   ,9203 ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,26617,0,26617,11995.12
2014,07   ,9203 ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,17280,0,17280,17182.6
2014,07   ,9203 ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,79101,0,79101,80619.76
2014,07   ,9203 ,12005  ,SOUS DEL GRUP E                                   ,  ,9    ,1     ,39490,0,39490,32500.68
2014,07   ,9203 ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,28131,0,28131,27202.69
2014,07   ,9203 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,42426,0,42426,29408.4
2014,07   ,9203 ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,9    ,1     ,512,0,512,587.42
2014,07   ,9203 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,66889,0,66889,58571.29
2014,07   ,9203 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,226235,0,226235,232736.19
2014,07   ,9203 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,9    ,1     ,720,0,720,846.7
2014,07   ,9203 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,404576,0,404576,413429.56
2014,07   ,9203 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,9    ,1     ,3329,0,3329,4601.08
2014,07   ,9203 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,367,0,367,568.15
2014,07   ,9203 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,263128,0,263128,239532.07
2014,07   ,9203 ,22705  ,DESPESES ELECCIONS                                ,07,92   ,22    ,20000,0,20000,2014.65
2014,07   ,9204 ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,39926,0,39926,39777.93
2014,07   ,9204 ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,69047,0,69047,65136.28
2014,07   ,9204 ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,25921,0,25921,25920.72
2014,07   ,9204 ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,7191,0,7191,7191
2014,07   ,9204 ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,25266,0,25266,25392.79
2014,07   ,9204 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,33438,0,33438,21659.9
2014,07   ,9204 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,66913,0,66913,65052.35
2014,07   ,9204 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,212031,0,212031,222418.32
2014,07   ,9204 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,74517,0,74517,77082.29
2014,07   ,9204 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,534,0,534,1081.6
2014,07   ,9204 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,142155,0,142155,145608.12
2014,07   ,929  ,22699  ,"DESP DIVERSES, INDEMNITZACIONS, ETC               ",07,92   ,22    ,40000,0,40000,57267.58
2014,07   ,929  ,270    ,FONS DE CONTINGÈNCIES PRESSUPOSTÀRIES (FGP)       ,07,92   ,27    ,150000,-118000,32000,0
2014,07   ,931  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,39926,0,39926,39925.8
2014,07   ,931  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,17280,0,17280,17257.25
2014,07   ,931  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,28764,0,28764,27811.33
2014,07   ,931  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,22218,0,22218,22036.6
2014,07   ,931  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,23371,0,23371,15889.04
2014,07   ,931  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,43162,0,43162,42738.66
2014,07   ,931  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,153773,0,153773,162836.73
2014,08   ,151  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,34019,0,34019,34604.03
2014,08   ,152  ,227991 ,PRESTACIÓ DE SERVEIS OFICINA D'HABITATGE          ,08,15   ,22    ,373911,0,373911,373910.94
2014,08   ,152  ,467    ,APORT. CONSORCI PRAT NORD                         ,08,152  ,467   ,80000,0,80000,45000
