#ejercicio,Org.,Prog.,Econ.,Denominación (CATALAN),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2015,02   ,334  ,48910  ,TRANSF CORRENTS ASSOCIACIÓ GEGANTERA DEL PRAT     ,02,334  ,48910 ,4000,0,4000,4000
2015,02   ,334  ,48911  ,TRANSF CORRENTS TEATRE KADDISH                    ,02,334  ,48911 ,16000,0,16000,16000
2015,02   ,334  ,48912  ,TRANSF CORRENT COLLA DIABLES DEL PRAT             ,02,334  ,48912 ,6500,0,6500,6500
2015,02   ,334  ,48913  ,TRANSF CORRENT ASSOCIACIÓ GEGANTERA DELTA         ,02,334  ,48913 ,3000,4500,7500,7500
2015,02   ,334  ,48914  ,TRANSF CORRENTS CENTRO EXTREMEÑO RUTA             ,02,334  ,48914 ,11000,0,11000,11000
2015,02   ,334  ,48915  ,TRANSF CORRENT FEDERACIÓ EXTREMEÑA                ,02,334  ,48915 ,5500,0,5500,5500
2015,02   ,334  ,48916  ,TRANSF CORRENT CENTRE D'ESTUDIS COMARC            ,02,334  ,48916 ,4500,0,4500,4500
2015,02   ,334  ,48917  ,TRANSF CORRENT CASA DE ANDALUCIA                  ,02,334  ,48917 ,13800,0,13800,13800
2015,02   ,334  ,48918  ,TRANSF CORRENT CASA DE ARAGÓN                     ,02,334  ,48918 ,11500,0,11500,11500
2015,02   ,334  ,48919  ,TRANSF CORRENT CASTELLERS DEL PRAT                ,02,334  ,48919 ,5000,0,5000,5000
2015,02   ,336  ,22609  ,CONSERVACIÓ I RESTAURACIÓ DOCUMENTACIÓ            ,02,33   ,22    ,5670,0,5670,5670
2015,02   ,336  ,227991 ,ACTIVITATS HISTÒRIA LOCAL                         ,02,33   ,22    ,30000,0,30000,27561.22
2015,02   ,336  ,227992 ,CULTURA POPULAR                                   ,02,33   ,22    ,10000,0,10000,3583.5
2015,02   ,336  ,489    ,BECA RECERCA HISTÒRICA JAUME CODINA               ,02,336  ,489   ,3000,0,3000,3000
2015,02   ,338  ,226991 ,"CALENDARI FESTIU, DESPESES DIVERSES               ",02,33   ,22    ,25000,114000,139000,88808.55
2015,02   ,338  ,22799  ,"CALENDARI FESTIU, CONTR PREST SERVEIS             ",02,33   ,22    ,250000,0,250000,280270.49
2015,02   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,52500,0,52500,53630.14
2015,02   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14085,0,14085,14554.6
2015,02   ,922  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,8379,0,8379,13478.48
2015,02   ,922  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,501,0,501,268.8
2015,02   ,922  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,3641,0,3641,5144.19
2015,02   ,922  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,9701,0,9701,14885.14
2015,02   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,5600,0,5600,10812.94
2015,03   ,17210,48907  ,TRANSF CORRENTS ESCOLES PROG ESTALVI ENERGÈTIC    ,03,17   ,48    ,20000,0,20000,19745.35
2015,03   ,320  ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,77439,0,77439,72394.7
2015,03   ,320  ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,9885,0,9885,9884.84
2015,03   ,320  ,12004  ,SOUS DEL GRUP C2                                  ,  ,3    ,1     ,16757,0,16757,19140.4
2015,03   ,320  ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,30316,0,30316,28183.02
2015,03   ,320  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,44715,0,44715,43161.78
2015,03   ,320  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,100992,0,100992,113940.02
2015,03   ,320  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,30857,0,30857,30845.96
2015,03   ,320  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,3    ,1     ,1829,0,1829,2148.14
2015,03   ,320  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,94314,0,94314,96930.2
2015,03   ,320  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,03,32   ,22    ,2000,0,2000,1346.81
2015,03   ,320  ,22602  ,PUBLICITAT DIFUSIÓ DIRECCIÓ PROM ESCOL            ,03,32   ,22    ,8748,0,8748,12437.65
2015,03   ,320  ,22699  ,DESP DIVERSES                                     ,03,32   ,22    ,5000,0,5000,1276.67
2015,03   ,3201 ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,6453,0,6453,6804.86
2015,03   ,3201 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,1404,0,1404,1480.29
2015,03   ,3201 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,2450,0,2450,2625.43
2015,03   ,3201 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,3773,0,3773,4044.5
2015,03   ,3201 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,4492,0,4492,4615.98
2015,03   ,323  ,226991 ,DESP DIVERSES MILLORA ENSENYAMENT PÚBLIC          ,03,32   ,22    ,11746,0,11746,3840.36
2015,03   ,323  ,227991 ,PREST SERV PROJECTES SOCIOEDUCATIUS               ,03,32   ,22    ,190000,0,190000,198866.51
2015,03   ,323  ,227992 ,PREST. SERVEIS ESCOLES BARRI SANT COSME           ,03,32   ,22    ,29280,0,29280,34648
2015,03   ,3231 ,12001  ,SOUS DEL GRUP A2                                  ,  ,3    ,1     ,12907,0,12907,12782.78
2015,03   ,3231 ,12003  ,SOUS DEL GRUP C1                                  ,  ,3    ,1     ,49424,0,49424,47200.66
2015,03   ,3231 ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,15357,0,15357,15357.16
2015,03   ,3231 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,20940,0,20940,19355.54
2015,03   ,3231 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,  ,3    ,1     ,2219,0,2219,3630.36
2015,03   ,3231 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,32274,0,32274,31285.12
2015,03   ,3231 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,75318,0,75318,82281.19
2015,03   ,3231 ,121039 ,RETRIBUCIONS COMPLEMENTARIES SUPLENCIES           ,  ,3    ,1     ,1503,0,1503,4911.53
2015,03   ,3231 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,77373,0,77373,86776.35
2015,03   ,3231 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,86091,0,86091,78652.84
2015,03   ,3231 ,212    ,ESCOLA BRESSOL-CONSERV. I REPARACIÓ               ,03,32   ,21    ,23835,0,23835,36216.31
2015,03   ,3231 ,221001 ,ELECTRICITAT ESCOLES BRESSOL                      ,03,32   ,22    ,5556,0,5556,4805.43
2015,03   ,3231 ,221011 ,CONSUM AIGUA ESCOLA BRESSOL                       ,03,32   ,22    ,1399,0,1399,45463.17
2015,03   ,3231 ,221021 ,SUBMINISTRAMENT GAS-ESCOLA BRESSOL                ,03,32   ,22    ,12156,0,12156,3229.66
2015,03   ,3231 ,221041 ,VESTUARI ESCOLA BRESSOL                           ,03,32   ,22    ,2500,0,2500,2011.92
2015,03   ,3231 ,22105  ,ALIMENTS-ESCOLA BRESSOL                           ,03,32   ,22    ,25000,0,25000,22730.99
2015,03   ,3231 ,22199  ,SUBMINISTRAMENT DIVERSOS-ESCOLA BRESSOL           ,03,32   ,22    ,10661,0,10661,6400.93
2015,03   ,3231 ,226992 ,DESP DIVERSES-ESCOLA BRESSOL                      ,03,32   ,22    ,6000,0,6000,2349.34
2015,03   ,3231 ,227001 ,NETEJA ESCOLES BRESSOL                            ,03,32   ,22    ,72223,0,72223,72222.96
2015,03   ,3231 ,227992 ,CONTR PREST SERVEIS AUX ESCOLA BRESSOL            ,03,32   ,22    ,95543,0,95543,96346.42
2015,03   ,3231 ,227994 ,CONTR PREST SERVEIS ESCOLA BRESSOL EL CABUSSET    ,03,32   ,22    ,263000,-7000,256000,255830.88
2015,03   ,3231 ,227995 ,CONTR PREST SERVEIS ESCOLA BRESSOL LA GRANOTA     ,03,32   ,22    ,249000,-6200,242800,242544
2015,03   ,3231 ,227996 ,CONTR PREST SERV ESCOLA BRESSOL LA BLAVETA        ,03,32   ,22    ,319000,-8000,311000,310261.68
2015,03   ,3231 ,489    ,TRANSF CORRENTS ESCOLES BRESSOL                   ,03,32   ,48    ,120000,0,120000,106229
2015,03   ,3232 ,12005  ,SOUS DEL GRUP E                                   ,  ,3    ,1     ,30714,0,30714,30417.45
2015,03   ,3232 ,12006  ,TRIENNIS                                          ,  ,3    ,1     ,2927,0,2927,2616.91
2015,03   ,3232 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,  ,3    ,1     ,2704,0,2704,3741.98
2015,03   ,3232 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,11422,0,11422,11311.96
2015,03   ,3232 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,34369,0,34369,39613.92
2015,03   ,3232 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLENCIES           ,  ,3    ,1     ,3998,0,3998,5644.35
2015,03   ,3232 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,242114,0,242114,244048.13
2015,10   ,241  ,22699  ,DESP. DIVERSES PROMOCIÓ ECONÒMICA                 ,10,24   ,22    ,1800,0,1800,574.45
2015,10   ,241  ,22700  ,NETEJA CPE                                        ,10,24   ,22    ,113637,0,113637,113637.24
2015,10   ,241  ,489    ,"TRANSF CORRENTS, QUOTES DIVERSES                  ",10,24   ,48    ,21000,0,21000,16729.53
2015,10   ,2411 ,12001  ,SOUS DEL GRUP A2                                  ,10,2411 ,12001 ,144123,10000,154123,143411.54
2015,10   ,2411 ,12006  ,TRIENNIS                                          ,10,2411 ,12006 ,18250,0,18250,18250
2015,10   ,2411 ,12100  ,COMPLEMENT DE DESTINACIO                          ,10,2411 ,12100 ,55334,5000,60334,55048.02
2015,10   ,2411 ,12101  ,COMPLEMENT ESPECIFIC                              ,10,2411 ,12101 ,87713,5000,92713,91119.82
2015,10   ,2411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,10,2411 ,16000 ,96758,4019.05,100777.05,100777.05
2015,10   ,2411 ,206    ,LLOGUER EQUIPS PROCÉS INFORMACIÓ                  ,10,2411 ,206   ,8800,0,8800,5879.58
2015,10   ,2411 ,22199  ,SUBMINISTRAMENT DIVERSOS-FORMACIÓ I OCUPACIÓ      ,10,2411 ,22199 ,52635,46800,99435,54530.48
2015,10   ,2411 ,224    ,ASSEGURANCES                                      ,10,2411 ,224   ,4100,0,4100,0
2015,10   ,2411 ,22699  ,DESP VARIES -FORMACIÓ I OCUPACIÓ                  ,10,2411 ,22699 ,3600,0,3600,2020.76
2015,10   ,2411 ,226991 ,PLA EXTRAORDINARI LLUITA CONTRA LA CRI            ,10,2411 ,226991,1100000,-1100000,0,0
2015,10   ,2411 ,22799  ,CONTR PREST SERVEIS -FORMACIÓ I OCUPACIÓ          ,10,2411 ,22799 ,94750,161470.93,256220.93,203598.56
2015,10   ,2411 ,48910  ,SUBVENCIO FUNDACIO INFORM                         ,10,2411 ,48910 ,3500,0,3500,3500
2015,10   ,2412 ,1430   ,PLANS OCUPACIO                                    ,10,2412 ,1430  ,18000,1378554.42,1396554.42,1396554.42
2015,10   ,2412 ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,10,2412 ,1431  ,114386,100000,214386,162350.42
2015,10   ,2412 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,10,2412 ,16000 ,47122,1671.02,48793.02,48793.02
2015,10   ,2412 ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,10,2412 ,22199 ,10607,0,10607,3406.35
2015,10   ,2412 ,22602  ,PUBLICITAT I DIFUSIÓ                              ,10,2412 ,22602 ,8262,0,8262,8180.81
2015,10   ,2412 ,22699  ,DESP VARIES ACTIVITATS ECONÒMIQUES                ,10,2412 ,22699 ,5243,0,5243,2426.22
2015,10   ,2412 ,22706  ,DOTACIÓ PREMIS PLANS D'EMPRESA                    ,10,2412 ,22706 ,13500,0,13500,13500
2015,10   ,2412 ,22799  ,CONTR PREST SERVEIS-ACTIV.ECONÒMICA               ,10,2412 ,22799 ,60000,23784.93,83784.93,67621.86
2015,10   ,2412 ,489    ,"TRANSF CORRENTS, ACT ECONÒMICA I EMPRENEDORS      ",10,2412 ,489   ,13500,994000,1007500,785412.95
2015,10   ,419  ,489    ,APORT. CONSELL REGULADOR IGP RAÇA PRAT            ,10,419  ,489   ,6000,0,6000,6000
2015,10   ,430  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,10,43   ,22    ,4437,0,4437,10362.53
2015,12   ,132  ,481    ,FORMACIO I BEQUES                                 ,12,13   ,48    ,10000,0,10000,9532.5
2015,12   ,132  ,629    ,MATERIAL INVENTARIABLE POLICIA LOCAL              ,12,132  ,629   ,39770,50000,89770,8710.17
2015,12   ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,14677,0,14677,14677.32
2015,12   ,1321 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,12907,0,12907,10325.16
2015,12   ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,58650,0,58650,52214.71
2015,12   ,1321 ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,8492,0,8492,7081.27
2015,12   ,1321 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,36347,0,36347,32857.77
2015,12   ,1321 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,90381,0,90381,83781.79
2015,12   ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,60668,0,60668,56992.04
2015,12   ,135  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,25813,0,25813,19687.94
2015,12   ,135  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,10114,0,10114,7718.22
2015,12   ,135  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,14317,0,14317,10593.51
2015,12   ,135  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,33631,0,33631,45544.5
2015,12   ,135  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,20128,0,20128,4393.24
2015,12   ,135  ,22199  ,MATERIAL DIVERS -PROTECCIO CIVIL                  ,12,13   ,22    ,4000,0,4000,3012.76
2015,12   ,135  ,22602  ,PUBLICITAT I DIFUSIÓ - PROTECCIO CIVIL            ,12,13   ,22    ,1000,0,1000,953.3
2015,12   ,135  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PROTECCIÓ CIVIL        ,12,13   ,22    ,7000,0,7000,6897
2015,14   ,231  ,12000  ,SOUS DEL GRUP A1                                  ,  ,2    ,1     ,14677,0,14677,22128.17
2015,14   ,231  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,51626,0,51626,55284.72
2015,14   ,231  ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1     ,9885,0,9885,9884.84
2015,14   ,231  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,10039,0,10039,21197.05
2015,14   ,231  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,10686,0,10686,12943.89
2015,14   ,231  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1     ,142,0,142,0
2015,14   ,2312 ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1     ,15877,0,15877,21791.49
2015,14   ,2312 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,13438,0,13438,6728.82
2015,14   ,2312 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,30953,0,30953,50335.04
2015,14   ,2312 ,121031 ,ALTRES COMPLEMENTS                                ,  ,2    ,1     ,2804,0,2804,4913.52
2015,14   ,2312 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1     ,24670,0,24670,31384.65
2015,14   ,2312 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,308647,0,308647,301329.37
2015,14   ,2312 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,625,0,625,1196.24
2015,14   ,2312 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,2    ,1     ,22426,0,22426,22996.72
2015,14   ,2312 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1     ,22226,0,22226,21843.01
2015,14   ,2312 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,2    ,1     ,45266,0,45266,5506.12
2015,14   ,2312 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1     ,1188,0,1188,1112.51
2015,14   ,2312 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,133214,0,133214,178887.27
2015,14   ,2312 ,22104  ,VESTUARI RESIDÈNCIA D'AVIS                        ,14,23   ,22    ,3150,0,3150,2113.66
2015,14   ,2312 ,22105  ,ALIMENTS RESIDENCIA D'AVIS                        ,14,23   ,22    ,68000,0,68000,55072.34
2015,14   ,2312 ,22199  ,MATERIAL TECNIC RESIDENCIA D'AVIS                 ,14,23   ,22    ,10000,0,10000,12022.41
2015,14   ,2312 ,226992 ,DESP DIVERSES RESIDENCIA D'AVIS                   ,14,23   ,22    ,5400,0,5400,3571.4
2015,14   ,2313 ,227992 ,PRESTACIÓ SERVEIS INFANCIA-ADOLESCENCIA           ,14,23   ,22    ,228600,0,228600,218455.01
2015,14   ,326  ,48901  ,TRANSF CORRENTS BEQUES MENJADOR ESCOLAR           ,14,32   ,48    ,210000,0,210000,148280.63
2015,14   ,326  ,48902  ,TRANSF CORRENTS ESCOLES BRESSOL                   ,14,32   ,48    ,140000,0,140000,90135.3
2015,14   ,326  ,48903  ,TRANSF ACTIVITATS LLEURE SOCIOEDUCATIU            ,14,32   ,48    ,70000,74000,144000,92669.05
2015,14   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,56592.67
2015,14   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14085,0,14085,14554.6
2015,14   ,922  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,27517,0,27517,23376.3
2015,14   ,922  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,34691,0,34691,44261.77
2015,14   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,10905,0,10905,11408.75
2015,16   ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,1    ,1     ,26431,0,26431,12683.71
2015,16   ,150  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,1    ,1     ,41720,0,41720,23658.29
2015,16   ,150  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,88064,0,88064,94180.24
2015,16   ,150  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,77439,0,77439,76311.01
2015,16   ,150  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,9885,0,9885,9884.84
2015,16   ,150  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,8611,0,8611,8489.06
2015,16   ,150  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,33895,0,33895,35293.37
2015,16   ,150  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,91495,0,91495,94056.4
2015,16   ,150  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,251834,0,251834,268137.21
2015,16   ,150  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,26659,0,26659,26893.52
2015,16   ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,173004,0,173004,177176.01
2015,16   ,150  ,22699  ,DESP DIVERSES                                     ,16,15   ,22    ,9000,0,9000,3044.65
2015,16   ,150  ,640    ,"REDACCIO PROJECTES, ESTUDIS, DIRECCIONS OBRES     ",16,150  ,640   ,500000,180269.33,680269.33,319988.84
2015,16   ,151  ,622    ,INVERSIO NOVA EQUIPAMENTS I SERVEIS               ,16,151  ,622   ,100000,278497.95,378497.95,335345.38
2015,16   ,151  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,16,151  ,632   ,1000000,778853.66,1778853.66,1532823.74
2015,16   ,151  ,639    ,INV MILLORA INSTAL LACIONS                        ,16,151  ,639   ,100000,180329.94,280329.94,228203.86
2015,16   ,15310,609    ,INV NOVA INFRAESTRUCTURA I BENS US GRAL           ,16,153  ,609   ,900000,2276774.48,3176774.48,242685.01
2015,16   ,15310,619    ,INV MILLORA INFRAESTRUCT I BENS US GRAL           ,16,153  ,619   ,1000000,766188.95,1766188.95,1382916.15
2015,16   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,30854.93
2015,16   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14085,0,14085,7512.04
2015,16   ,920  ,609    ,INV NOVA EN INSTAL LACIONS                        ,16,920  ,609   ,100000,62953.94,162953.94,106874.11
2015,17   ,326  ,22799  ,PREST SERVEIS AULES D'ESTUDI                      ,17,32   ,22    ,35000,-2500,32500,21992.78
2015,17   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,60778,0,60778,70894.03
2015,17   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,18896,0,18896,21232.79
2015,17   ,334  ,226022 ,DESP DIVERSES ACTIVITATS D'ESTIU                  ,17,33   ,22    ,4000,0,4000,2894.32
2015,17   ,334  ,2260221,DESP DIVERSES ACTIVITATS JUVENILS                 ,17,33   ,22    ,5000,0,5000,5070.16
2015,17   ,334  ,22799  ,PLA JOVE                                          ,17,33   ,22    ,202268,0,202268,202273.23
2015,17   ,334  ,48905  ,TRANSF CORRENTS AGRUPACIÓ CONXITA BUSQUETS        ,17,334  ,48905 ,9200,0,9200,9200
2015,17   ,334  ,48906  ,TRANSF CORRENTS CE EL GLOBUS                      ,17,334  ,48906 ,22000,0,22000,22000
2015,17   ,334  ,48907  ,TRANSF CORRENTS GRUP INFANTIL SANT COSME          ,17,334  ,48907 ,22000,0,22000,22000
2015,17   ,334  ,48908  ,TRANSF CORRENTS AE ANTON VILA                     ,17,334  ,48908 ,2100,0,2100,2100
2015,17   ,334  ,48909  ,TRANSF CORRENTS DISPRAT LLEURE                    ,17,334  ,48909 ,7000,0,7000,7000
2015,17   ,334  ,48910  ,TRANSF CORRENTS SANT PERE I SANT PAU              ,17,334  ,48910 ,2000,0,2000,2000
2015,17   ,334  ,48911  ,TRANSF CORRENTS IMAGINARIUM                       ,17,334  ,48911 ,700,0,700,700
2015,17   ,334  ,48912  ,TRANSF CORRENTS SUBVENCIONS PROJECTES JUVENILS    ,17,33   ,48    ,3000,0,3000,2999
2015,17   ,334  ,48913  ,BEQUES JOVES ESTUDIANTS FORMACIÓ GRAU SUPERIOR    ,17,33   ,48    ,10000,2500,12500,12292
2015,17   ,334  ,780    ,TRANSF CAPITAL CE EL GLOBUS                       ,17,334  ,780   ,30000,0,30000,30000
2015,17   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,32800,0,32800,34992.74
2015,17   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,10676,0,10676,11425.98
2015,18   ,2314 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,2    ,1     ,20666,0,20666,14033.86
2015,18   ,2314 ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,2    ,1     ,30834,0,30834,27750.02
2015,18   ,2314 ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,25813,0,25813,22643.19
2015,18   ,2314 ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1     ,9885,0,9885,9861.61
2015,18   ,2314 ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,8379,0,8379,8378.58
2015,18   ,2314 ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,6815,0,6815,6690.94
2015,18   ,2314 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,18022,0,18022,16727.78
2015,18   ,2314 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,40121,0,40121,39215.42
2015,18   ,2314 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1     ,272,0,272,181.09
2015,18   ,2314 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,46921,0,46921,43169.81
2015,18   ,2314 ,22602  ,PUBLICITAT I DIFUSIÓ                              ,18,23   ,22    ,5000,0,5000,2599.08
2015,18   ,2314 ,22699  ,DESP DIVERSES PLA ACTUACIO SANT COSME             ,18,23   ,22    ,10000,0,10000,8665.25
2015,18   ,2314 ,227991 ,PREST SERVEIS PLA ACTUACIO SANT COSME             ,18,23   ,22    ,160000,0,160000,161908.44
2015,18   ,2314 ,48901  ,TRANSF CORRENT AV SANT COSME (ANEM FEM BARRI)     ,18,2314 ,48901 ,20000,0,20000,20000
2015,18   ,2315 ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,30639,0,30639,19639.77
2015,18   ,2315 ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,5776,0,5776,6170.93
2015,18   ,2315 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,16001,0,16001,10433.36
2015,18   ,2315 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,39385,0,39385,36410.74
2015,18   ,2315 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,64545,0,64545,64544.76
2015,18   ,2315 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,339,0,339,240.72
2015,18   ,2315 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,44253,0,44253,41480.49
2015,18   ,2315 ,226993 ,DESP DIVERSES ACTIVITATS IMMIGRACIÓ               ,18,23   ,22    ,3740,0,3740,516.32
2015,18   ,2315 ,227993 ,CONTR PREST SERVEIS IMMIGRACIÓ                    ,18,23   ,22    ,36000,0,36000,24532.48
2015,18   ,922  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,18,92   ,22    ,6,0,6,5353.07
