#ejercicio,Org.,Prog.,Econ.,Denominación (CASTELLANO),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2013,03   ,3211 ,221041 ,VESTUARIO GUARDERÍA,03,32   ,22   ,2000,0,2000,1885.74
2013,03   ,3211 ,22105  ,ALIMENTOS-GUARDERÍA,03,32   ,22   ,25000,0,25000,22524.12
2013,03   ,3211 ,22199  ,SUMINISTROS DIVERSOS-GUARDERÍA,03,32   ,22   ,10661,0,10661,3116.37
2013,03   ,3211 ,226992 ,GASTOS DIVERSOS-GUARDERÍA,03,32   ,22   ,4500,0,4500,1185.62
2013,03   ,3211 ,227001 ,LIMPIEZA GUARDERÍA,03,32   ,22   ,72707,0,72707,72222.93
2013,03   ,3211 ,227992 ,CONTR PREST SERVICIOS AUX GUARDERÍA,03,32   ,22   ,105548,-9000,96548,88250.73
2013,03   ,3211 ,227994 ,CONTR PREST SERVICIOS GUARDERÍA EL CABUSSET,03,32   ,22   ,340500,0,340500,270594.53
2013,03   ,3211 ,227995 ,CONTR PREST SERVICIOS GUARDERÍA LA GRANOTA,03,32   ,22   ,299164,0,299164,256365.16
2013,03   ,3211 ,227996 ,CONTR PREST SERV GUARDERÍA LA BLAVETA,03,32   ,22   ,381000,0,381000,312692.38
2013,03   ,3211 ,489    ,TRANSF CORRIENTES GUARDERÍAS,03,32   ,48   ,1,0,1,0
2013,03   ,3212 ,12005  ,SUELDOS DEL GRUPO E,  ,3    ,1    ,19745,0,19745,19581.92
2013,03   ,3212 ,12006  ,TRIENIOS,  ,3    ,1    ,1993,0,1993,1760.39
2013,03   ,3212 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,3    ,1    ,4883,0,4883,3788.13
2013,03   ,3212 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,3    ,1    ,7195,0,7195,1736.86
2013,03   ,3212 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,7343,0,7343,7282.34
2013,03   ,3212 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,25804,0,25804,29388.38
2013,03   ,3212 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,3    ,1    ,10659,0,10659,2619.09
2013,03   ,3212 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,240862,0,240862,245598.96
2013,03   ,3212 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,1230,0,1230,1004.53
2013,03   ,3212 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,3    ,1    ,19903,0,19903,19808.91
2013,03   ,3212 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,106410,0,106410,93941.13
2013,03   ,3212 ,212    ,ESCUELAS-CONSERVACIÓN Y REPARACIÓN,03,32   ,21   ,627104,0,627104,572894.69
2013,03   ,3212 ,221002 ,SUBM. ENERGÍA ELÉCTRICA ESCUELAS,03,32   ,22   ,221154,0,221154,200206.68
2013,03   ,3212 ,221012 ,CONSUMO AGUA ESCUELAS,03,32   ,22   ,38766,0,38766,40305.27
2013,03   ,3212 ,221022 ,ESCUELAS-SUBM. GAS,03,32   ,22   ,263575,0,263575,177550.85
2013,03   ,3212 ,221042 ,VESTUARIO EDUCACIÓN,03,32   ,22   ,13500,-8000,5500,193.52
2013,03   ,3212 ,226991 ,GASTOS DIVERSOS ACT. FORMACIÓN PADRES Y MADRES,03,32   ,22   ,1000,0,1000,0
2013,03   ,3212 ,227002 ,LIMPIEZA ESCUELAS,03,32   ,22   ,1953990,0,1953990,1900747.2
2013,03   ,3212 ,227991 ,PREST SERV FORMACIÓN PADRES Y MADRES,03,32   ,22   ,9900,0,9900,5547.75
2013,03   ,3212 ,227993 ,PREST SERVICIOS - PATIO ABIERTO,03,32   ,22   ,29000,0,29000,24000
2013,03   ,324  ,226992 ,CAMPAÑA ANEM AL TEATRE,03,32   ,22   ,7000,0,7000,2978.84
2013,03   ,324  ,22799  ,"NATACIÓN ESCOLAR (AUTOCARES), ETC.",03,32   ,22   ,2800,0,2800,2475
2013,03   ,324  ,48901  ,TRANSF CORRIENTES PROYECTOS PEDAGÓGICOS,03,32   ,48   ,20250,0,20250,35950.86
2013,03   ,324  ,48903  ,ACTIVIDADES PROYECTO APRENDIZAJE INGLÉS,03,32   ,48   ,9900,0,9900,2090.44
2013,03   ,324  ,48904  ,TRANSF CORRIENTES ENSEÑANZA MUSICAL,03,32   ,48   ,6000,0,6000,0
2013,03   ,324  ,48905  ,TRANSF CORRIENTES SOPORTE SOCIOEDUCATIVO,03,32   ,48   ,70000,17000,87000,76093.85
2013,03   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55400,0,55400,55268.19
2013,03   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,13381,0,13381,13380.84
2013,04   ,221  ,164    ,AYUDA FAMILIAR,  ,2    ,1    ,1429,0,1429,1429.08
2013,04   ,340  ,12000  ,SUELDOS DEL GRUPO A1,  ,3    ,1    ,13309,0,13309,13308.6
2013,04   ,340  ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,17280,0,17280,17280.48
2013,04   ,340  ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8390,0,8390,7152.34
2013,04   ,340  ,12006  ,TRIENIOS,  ,3    ,1    ,5099,0,5099,5096.33
2013,04   ,340  ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,3    ,1    ,9457,0,9457,6241.27
2013,04   ,340  ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,3    ,1    ,290,0,290,525.42
2013,04   ,340  ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,17867,0,17867,17422.72
2013,04   ,340  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,50557,0,50557,51485.11
2013,04   ,340  ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,3    ,1    ,409,0,409,741.56
2013,04   ,340  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,667,0,667,348.1
2013,04   ,340  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,35897,0,35897,36185.72
2013,04   ,340  ,22602  ,PUBLICIDAD-DIFUSIÓN,04,34   ,22   ,10328,0,10328,10483.19
2013,04   ,340  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,04,34   ,22   ,900,0,900,0
2013,04   ,3411 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,7191,0,7191,7191
2013,04   ,3411 ,12006  ,TRIENIOS,  ,3    ,1    ,1504,0,1504,1503.6
2013,04   ,3411 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,3    ,1    ,2074,0,2074,1536.96
2013,04   ,3411 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,3121,0,3121,3120.84
2013,04   ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,8972,0,8972,9509.04
2013,04   ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,5761,0,5761,6072.66
2013,04   ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,04,34   ,22   ,10800,0,10800,11901.03
2013,04   ,3411 ,227991 ,PREST. SERVICIOS COMPETICIÓN JJEE FUTBOL-BALONCESTO,04,34   ,22   ,53000,0,53000,43264.88
2013,04   ,3411 ,227992 ,PREST SERVICIOS FORMACIÓN ENTIDADES,04,34   ,22   ,5000,0,5000,11617
2013,04   ,3411 ,48901  ,TRANSF CORRIENTES ASOC. DEPORTIVA,04,34   ,48   ,80000,0,80000,68730.2
2013,04   ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,04,3411 ,48902,180000,0,180000,180000
2013,04   ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,04,3411 ,48903,214000,0,214000,214000
2013,04   ,3411 ,48904  ,CONVENIO CD JUVENTUD PRAT,04,3411 ,48904,12000,0,12000,12000
2013,04   ,3411 ,48905  ,CONVENIO PRATENC AA,04,3411 ,48905,42300,0,42300,42300
2013,04   ,3412 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,39487,0,39487,39390.14
2013,04   ,3412 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,12201,0,12201,12410.16
2013,04   ,3412 ,224    ,SEGUROS JUEGOS DEPORTIVOS ESCOLARES,04,34   ,22   ,16500,0,16500,9633
2013,04   ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,04,34   ,22   ,10000,0,10000,3748.27
2013,04   ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,04,34   ,22   ,10000,0,10000,11537.78
2013,04   ,3412 ,227991 ,GASTOS CURSA POPULAR,04,34   ,22   ,16200,0,16200,10800.75
2013,04   ,3412 ,227992 ,DINAMIZACIÓN DEPORTIVA SANT COSME,04,34   ,22   ,28080,0,28080,24680
2013,04   ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,04,34   ,22   ,13000,0,13000,7902.08
2013,04   ,342  ,212    ,MANT. OTRAS INSTALACIONES DEPORTIVAS,04,34   ,21   ,9133,0,9133,21916.66
2013,04   ,342  ,22101  ,CONSUMO AGUA DEPORTES,04,34   ,22   ,95903,0,95903,142460.41
2013,04   ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,04,34   ,22   ,13500,0,13500,9363.99
2013,04   ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,04,34   ,22   ,18000,0,18000,25601.41
2013,04   ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,04,34   ,22   ,5400,0,5400,3170.93
2013,04   ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,04,34   ,22   ,990000,-22000,968000,913160.53
2013,04   ,342  ,227992 ,GASTOS DIVERSOS ACTIVIDADES  VERANO,04,34   ,22   ,13500,-11000,2500,1133.77
2013,04   ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,04,34   ,22   ,70000,-62000,8000,7087.92
2013,04   ,342  ,48901  ,TRANSF CORRIENTES DEPORTE ESCOLAR,04,34   ,48   ,112000,0,112000,112000
2013,04   ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",04,342  ,4890 ,7600,0,7600,7600
2013,07   ,920  ,233    ,ASISTENCIA TRIBUNALES,07,92   ,23   ,1000,0,1000,0
2013,07   ,920  ,467    ,ECONOMIA-TRANSF. LOCALRET,07,920  ,467  ,8300,0,8300,7419.91
2013,07   ,920  ,489    ,BECAS PERSONAL COLABORADOR,07,920  ,489  ,22825,0,22825,13897.79
2013,07   ,920  ,626    ,MATERIAL INVENTARIABLE. EQUIPOS PROCESOS INFORMÁTICOS,07,920  ,626  ,80000,87160.46,167160.46,138525.98
2013,07   ,920  ,629    ,MATERIAL INVENTARIABLE DIVERSO,07,920  ,629  ,100000,18990.86,118990.86,111146.02
2013,07   ,920  ,830    ,ANTICIPOS REINTEGRABLES PERSONAL,07,920  ,830  ,1000,1143738.92,1144738.92,1143453.05
2013,07   ,9201 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,13309,0,13309,12736.18
2013,07   ,9201 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,11508,0,11508,11507.76
2013,07   ,9201 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,8640,0,8640,8640.24
2013,07   ,9201 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,28764,0,28764,26666.17
2013,07   ,9201 ,12006  ,TRIENIOS,  ,9    ,1    ,19022,0,19022,16839.27
2013,07   ,9201 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,18631,0,18631,12835.5
2013,07   ,9201 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,28719,0,28719,27802.66
2013,07   ,9201 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,81071,0,81071,86874.08
2013,07   ,9201 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,59555,0,59555,57608.38
2013,07   ,9202 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,39926,0,39926,39925.8
2013,07   ,9202 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,23016,0,23016,11370.76
2013,07   ,9202 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,43201,0,43201,32005.31
2013,07   ,9202 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,21573,0,21573,21515.01
2013,07   ,9202 ,12006  ,TRIENIOS,  ,9    ,1    ,29356,0,29356,28868.43
2013,07   ,9202 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,32318,0,32318,19773.54
2013,07   ,9202 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,56978,0,56978,46877.24
2013,07   ,9202 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,158801,0,158801,147182.42
2013,07   ,9202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,68823,0,68823,68656.7
2013,07   ,9202 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,566,0,566,1145.49
2013,07   ,9202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,128864,0,128864,117678.75
2013,07   ,9203 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,53234,0,53234,26839.01
2013,07   ,9203 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,17280,0,17280,17280.48
2013,07   ,9203 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,86292,0,86292,82662.32
2013,07   ,9203 ,12005  ,SUELDOS DEL GRUPO E,  ,9    ,1    ,32908,0,32908,25107.29
2013,07   ,9203 ,12006  ,TRIENIOS,  ,9    ,1    ,30067,0,30067,28858.58
2013,07   ,9203 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,47864,0,47864,29331.07
2013,07   ,9203 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,81217,0,81217,63469.84
2013,07   ,9203 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,275567,0,275567,232013.53
2013,07   ,9203 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,383783,0,383783,368809.89
2013,07   ,9203 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,9    ,1    ,3864,0,3864,3665.33
2013,07   ,9203 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,344,0,344,380.16
2013,07   ,9203 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,279654,0,279654,249220.02
2013,07   ,9203 ,22705  ,GASTOS ELECCIONES,07,92   ,22   ,1,0,1,0
2013,07   ,9204 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,39926,0,39926,39851.86
2013,07   ,9204 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,69047,0,69047,65017.7
2013,07   ,9204 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,25921,0,25921,24968.44
2013,07   ,9204 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,7191,0,7191,7191
2013,07   ,9204 ,12006  ,TRIENIOS,  ,9    ,1    ,23510,0,23510,23558.57
2013,07   ,9204 ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,32512,0,32512,21361.91
2013,07   ,9204 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,62871,0,62871,60869.36
2013,07   ,9204 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,191460,0,191460,198777.06
2013,07   ,9204 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,74449,0,74449,75451.52
2013,07   ,9204 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,921,0,921,146.66
2013,07   ,9204 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,133390,0,133390,134581.27
2013,04   ,922  ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,7191,0,7191,6667.78
2013,04   ,922  ,12006  ,TRIENIOS,  ,9    ,1    ,859,0,859,796.69
2013,04   ,922  ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,1850,0,1850,1329.42
2013,04   ,922  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,3121,0,3121,2893.77
2013,04   ,922  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,9701,0,9701,11033.54
2013,04   ,922  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,18346,0,18346,17684.7
2013,04   ,922  ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,04,92   ,22   ,2500,0,2500,1462.44
2013,04   ,922  ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",04,92   ,22   ,23328,0,23328,17011.81
2013,06   ,155  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,34561,0,34561,33608.68
2013,06   ,155  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,43146,0,43146,38038.32
2013,06   ,155  ,12005  ,SUELDOS DEL GRUPO E,  ,1    ,1    ,19745,0,19745,12916.92
2013,06   ,155  ,12006  ,TRIENIOS,  ,1    ,1    ,17559,0,17559,15221.78
2013,06   ,155  ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,27521,0,27521,19157.16
2013,06   ,155  ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,1    ,1    ,5239,0,5239,2610.65
2013,06   ,155  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,41247,0,41247,36215.75
2013,06   ,155  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,143163,0,143163,157150.45
2013,06   ,155  ,121031 ,OTROS COMPLEMENTOS,  ,1    ,1    ,12892,0,12892,13511.45
2013,06   ,155  ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,1    ,1    ,8586,0,8586,4149.39
2013,06   ,155  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,216098,0,216098,220349.2
2013,06   ,155  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,7747,0,7747,8698.59
2013,06   ,155  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,15635,0,15635,12363.71
2013,06   ,155  ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,1    ,1    ,7482,0,7482,1529.63
2013,06   ,155  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,1087,0,1087,1894.95
2013,06   ,155  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,195932,0,195932,194982.91
2013,06   ,155  ,210    ,VIAS PÚBLICAS CONSERV-REPARACIÓN,06,15   ,21   ,450000,-36817.43,413182.57,361378.95
2013,06   ,155  ,213    ,"BRIGADA, CONSERV-REP MÁQUINAS-INSTAL.",06,15   ,21   ,5850,0,5850,12780.55
2013,06   ,155  ,2191   ,SUBM. MOBILIARIO URBANO,06,15   ,21   ,80000,0,80000,72533.52
2013,06   ,155  ,22101  ,"CONSUMO AGUA VIAS PÚBLICAS, PARQUES, ETC.",06,15   ,22   ,129950,0,129950,150931.4
2013,06   ,155  ,223    ,GASTOS TRANSPORTES,06,15   ,22   ,16200,0,16200,6838.8
2013,06   ,155  ,22699  ,CONSERV Y MANT V PÚBLICA GASTOS DIVERSOS,06,15   ,22   ,7695,0,7695,1677.28
2013,06   ,1551 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,48988,0,48988,55071.23
2013,06   ,1551 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,1510,0,1510,1787.64
2013,06   ,1551 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,1841,0,1841,0
2013,06   ,1551 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,19057,0,19057,21994.13
2013,06   ,1551 ,214    ,REPARACIÓN VEHÍCULOS,06,15   ,21   ,26000,0,26000,31080.16
2013,06   ,1551 ,221031 ,COMBUSTIBLE VEHÍCULOS,06,15   ,22   ,76552,0,76552,55559.09
2013,06   ,1551 ,224    ,SEGUROS VEHÍCULOS,06,15   ,22   ,13100,0,13100,8646.67
2013,06   ,161  ,22700  ,"ALCANTARILLADO, CONT PREST SERVICIOS",06,16   ,22   ,650000,0,650000,639960.34
2013,06   ,162  ,22700  ,"RECOGIDA, ELIMINACIÓN Y TRATAMIENTO DE RESIDUOS",06,16   ,22   ,3043662,0,3043662,3040254.19
2013,06   ,163  ,22700  ,LIMPIEZA VIARIA,06,16   ,22   ,4873291,0,4873291,4786257.87
2013,06   ,165  ,22100  ,CONSUMO ELÉCTRICO ALUMBRADO PÚBLICO,06,16   ,22   ,640689,0,640689,640689
2013,06   ,165  ,22199  ,"ALUMBRADO PÚBLICO, MATERIAL TÉCNICO",06,16   ,22   ,38250,6360.85,44610.85,62947.23
2013,06   ,165  ,22799  ,"ALUMBRADO PÚBLICO, PREST SERVICIOS",06,16   ,22   ,450595,70456.58,521051.58,532866.62
2013,06   ,169  ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,23016,0,23016,25615.37
2013,06   ,169  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,8640,0,8640,8640.24
2013,06   ,169  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,86292,0,86292,33680.45
2013,06   ,169  ,12005  ,SUELDOS DEL GRUPO E,  ,1    ,1    ,23354,0,23354,24777.21
2013,06   ,169  ,12006  ,TRIENIOS,  ,1    ,1    ,22698,0,22698,17954.52
2013,06   ,169  ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,38420,0,38420,21711.1
2013,06   ,169  ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,1    ,1    ,823,0,823,4987.31
2013,06   ,169  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,64419,0,64419,41709.5
2013,06   ,169  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,225025,0,225025,207224.4
2013,06   ,169  ,121031 ,OTROS COMPLEMENTOS,  ,1    ,1    ,14881,0,14881,20659.45
2013,06   ,169  ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,1    ,1    ,1263,0,1263,9469.35
2013,06   ,169  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,367370,0,367370,362066.03
2013,06   ,169  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,5105,0,5105,6496.22
2013,06   ,169  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,10960,0,10960,14558.57
2013,06   ,169  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,7274,0,7274,6380.26
2013,06   ,169  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,292066,0,292066,237694.77
2013,06   ,169  ,22104  ,VESTUARIO BRIGADA,06,16   ,22   ,43740,0,43740,22282.36
2013,06   ,169  ,22199  ,"BRIGADA, MATERIAL TÉCNICO",06,16   ,22   ,25600,0,25600,37744.31
2013,06   ,171  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,28764,0,28764,26519.05
2013,06   ,171  ,12006  ,TRIENIOS,  ,1    ,1    ,6372,0,6372,3808.46
2013,06   ,171  ,120091 ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,8421,0,8421,7644.76
2013,06   ,171  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,12483,0,12483,11196.2
2013,06   ,171  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,42015,0,42015,71059.89
2013,06   ,171  ,121031 ,OTROS COMPLEMENTOS,  ,1    ,1    ,7366,0,7366,8349.49
2013,06   ,171  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,157979,0,157979,158496.13
2013,06   ,171  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,753,0,753,1418.21
2013,06   ,171  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,7094,0,7094,6397.52
2013,06   ,171  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,1387,0,1387,1810.3
2013,06   ,171  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,89018,0,89018,78735.37
2013,06   ,171  ,210    ,CONSERV-MANTENIMIENTO PARQUES Y JARDINES,06,17   ,21   ,1053224,-40000,1013224,998402.63
2013,06   ,330  ,22799  ,CONTR PREST SERVICIOS INFRAES VARIAS,06,33   ,22   ,149000,0,149000,126452.26
2013,06   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55400,0,55400,55268.19
2013,06   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,13381,0,13381,13380.84
2013,06   ,920  ,212    ,EDIFICIOS-INSTL MPALS CONSERV-REPARACIÓN,06,92   ,21   ,514064,0,514064,497216.87
2013,06   ,920  ,22100  ,ELECTRICIDAD EDIFICIOS MPALS,06,92   ,22   ,316648,0,316648,309352.78
2013,06   ,920  ,22101  ,CONSUMO AGUA EDIFICIOS MPALS,06,92   ,22   ,17202,0,17202,21903.92
2013,06   ,920  ,22102  ,"CONSUMO GAS, EDIFICIOS MUNICIPALES",06,92   ,22   ,19724,0,19724,18541.49
2013,06   ,920  ,22700  ,LIMPIEZA EDIFICIOS MUNICIPALES,06,92   ,22   ,481681,0,481681,481681
2013,07   ,011  ,31000  ,INTERESES PRÉSTAMOS LARGO PLAZO,07,011  ,31000,800000,-1279.34,798720.66,422671.57
2013,07   ,011  ,31001  ,INTERESES ENDEUDAMIENTO CORTO PLAZO,07,01   ,31   ,1000,0,1000,0
2013,07   ,011  ,311    ,COMISIONES-GASTOS OP. CRÉDITO,07,01   ,31   ,1000,0,1000,0
2013,07   ,011  ,359    ,OTROS GASTOS FINANCIEROS,07,01   ,35   ,10000,0,10000,7464.88
2013,07   ,011  ,913    ,AMORT. PRÉSTAMOS ENTIDADES FINANCIERAS,07,011  ,913  ,6214500,190458.28,6404958.28,6404804.84
2013,07   ,161  ,467    ,TRANSF CONGIAC,07,161  ,467  ,1,10756.69,10757.69,10756.69
