#ejercicio,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2019,41   ,2315 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,9191,,,
2019,41   ,3300 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,36179,,,
2019,41   ,3301 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,19664,,,
2019,41   ,3322 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,3780,,,
2019,41   ,333  ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,12510,,,
2019,41   ,334  ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,90211,,,
2019,41   ,924  ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,17607,,,
2019,42   ,2317 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,48844,,,
2019,42   ,3302 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,5411,,,
2019,43   ,3200 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,30224,,,
2019,43   ,3202 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,29012,,,
2019,43   ,3231 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,37742,,,
2019,43   ,3232 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,12510,,,
2019,44   ,2310 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,73433,,,
2019,44   ,2311 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,132576,,,
2019,44   ,2312 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,21032,,,
2019,51   ,2411 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,35908,,,
2019,51   ,2412 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,51,2412 ,12100 ,79205,,,
2019,51   ,433  ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,43808,,,
2019,61   ,1320 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,600602,,,
2019,61   ,1321 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,38192,,,
2019,61   ,135  ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,6390,,,
2019,62   ,1500 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,52794,,,
2019,62   ,1501 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,23332,,,
2019,62   ,1532 ,12100   ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,73115,,,
2019,11.  ,9201 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,70023,,,
2019,11.  ,9202 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,45424,,,
2019,11.  ,9203 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,100389,,,
2019,12.  ,9204 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,10166,,,
2019,12.  ,9205 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,114218,,,
2019,12.  ,9206 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,185463,,,
2019,12.  ,9207 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,248207,,,
2019,12.  ,9208 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,42827,,,
2019,12.  ,9209 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,36606,,,
2019,12.  ,9231 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,32762,,,
2019,12.  ,925  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,137125,,,
2019,12.  ,931  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,202315,,,
2019,12.  ,932  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,193628,,,
2019,12.  ,934  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,49202,,,
2019,13.  ,432  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,30332,,,
2019,21   ,150  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,241969,,,
2019,21   ,1511 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,55000,,,
2019,21   ,1512 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,330568,,,
2019,21   ,1513 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,184028,,,
2019,21   ,170  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,79040,,,
2019,21   ,1721 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,12554,,,
2019,21   ,440  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,19516,,,
2019,31   ,3400 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,10166,,,
2019,31   ,3401 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,51009,,,
2019,31   ,3411 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,19465,,,
2019,31   ,3421 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,134572,,,
2019,31   ,3423 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,77901,,,
2019,32   ,3111 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,69267,,,
2019,32   ,3112 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11499,,,
2019,32   ,3113 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,22647,,,
2019,32   ,493  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,20909,,,
2019,41   ,2315 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,21896,,,
2019,41   ,3300 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,78436,,,
2019,41   ,3301 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,50645,,,
2019,41   ,3322 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,9410,,,
2019,41   ,333  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,40474,,,
2019,41   ,334  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,201348,,,
2019,41   ,924  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,36373,,,
2019,42   ,2317 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,110476,,,
2019,42   ,3302 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11149,,,
2019,43   ,3200 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,70879,,,
2019,43   ,3202 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,59232,,,
2019,43   ,3231 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,84324,,,
2019,43   ,3232 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,39581,,,
2019,44   ,2310 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,166479,,,
2019,44   ,2311 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,284535,,,
2019,44   ,2312 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,46115,,,
2019,51   ,2411 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,88136,,,
2019,51   ,2412 ,12101   ,COMPLEMENT ESPECÍFIC                              ,51,2412 ,12101 ,159397,,,
2019,51   ,433  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,84118,,,
2019,61   ,1320 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,2028898,,,
2019,61   ,1321 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,89400,,,
2019,61   ,135  ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,11765,,,
2019,62   ,1500 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,150426,,,
2019,62   ,1501 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,81643,,,
2019,62   ,1532 ,12101   ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,246426,,,
2019,12.  ,9204 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,9    ,1     ,48435,,,
2019,31   ,3421 ,121031  ,ALTRES COMPLEMENTS                                ,,3    ,1     ,4932,,,
2019,31   ,3421 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,24664,,,
2019,31   ,3423 ,121031  ,ALTRES COMPLEMENTS                                ,,3    ,1     ,3852,,,
2019,31   ,3423 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,16869,,,
2019,43   ,3231 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,1441,,,
2019,43   ,3232 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,1991,,,
2019,44   ,2311 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,2    ,1     ,24270,,,
2019,44   ,2312 ,121031  ,ALTRES COMPLEMENTS                                ,,2    ,1     ,2807,,,
2019,44   ,2312 ,121039  ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,2    ,1     ,35514,,,
2019,61   ,1320 ,121031  ,ALTRES COMPLEMENTS                                ,,1    ,1     ,289951,,,
2019,62   ,1501 ,121031  ,ALTRES COMPLEMENTS                                ,,1    ,1     ,3252,,,
2019,62   ,1532 ,121031  ,ALTRES COMPLEMENTS                                ,,1    ,1     ,1363,,,
2019,12.  ,9204 ,12104   ,ALTRES REMUNERACIONS PERSONAL FUNCIONARI          ,,9    ,1     ,540494,,,
2019,61   ,1320 ,124     ,RETRIBUCIONS FUNC PRÀCTIQUES                      ,,1    ,1     ,291427,,,
2019,11.  ,9201 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,36169,,,
2019,11.  ,9202 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,31193,,,
2019,12.  ,9206 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,67497,,,
2019,12.  ,9207 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,66948,,,
2019,12.  ,9208 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,61809,,,
2019,12.  ,9209 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,274393,,,
2019,12.  ,925  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,70745,,,
2019,13.  ,432  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,4    ,1     ,30402,,,
2019,21   ,150  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,43456,,,
2019,21   ,1512 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,28908,,,
2019,21   ,1513 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,38161,,,
2019,21   ,170  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,142456,,,
2019,21   ,1721 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,28170,,,
2019,31   ,3421 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,168651,,,
2019,31   ,3423 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,178902,,,
2019,32   ,3112 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,69919,,,
2019,32   ,3113 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,77376,,,
2019,41   ,2315 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,36217,,,
2019,41   ,3300 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,25389,,,
2019,41   ,3322 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,133817,,,
2019,41   ,334  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,146745,,,
2019,41   ,924  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,52152,,,
2019,42   ,2317 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,103284,,,
2019,42   ,3302 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,59894,,,
2019,43   ,3202 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,33569,,,
2019,43   ,3231 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,82432,,,
2019,43   ,3232 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,258062,,,
2019,44   ,2310 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,237826,,,
2019,44   ,2311 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,517433,,,
2019,44   ,2312 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,301804,,,
2019,51   ,2411 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,119560,,,
2019,51   ,2412 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,51,2412 ,13000 ,140539,,,
2019,51   ,430  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,4    ,1     ,37963,,,
2019,51   ,433  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,,4    ,1     ,82893,,,
2019,61   ,1320 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,250647,,,
2019,61   ,135  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,47321,,,
2019,62   ,1500 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,287983,,,
2019,62   ,1501 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,300511,,,
2019,62   ,1532 ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,324923,,,
2019,62   ,171  ,13000   ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,48666,,,
2019,12.  ,9204 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,9    ,1     ,1609,,,
2019,12.  ,9209 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,9    ,1     ,1613,,,
2019,13.  ,432  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,4    ,1     ,262,,,
2019,21   ,170  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,290,,,
2019,31   ,3421 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,2852,,,
2019,31   ,3423 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,7742,,,
2019,41   ,3322 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,430,,,
2019,41   ,334  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3693,,,
2019,41   ,924  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,9    ,1     ,238,,,
2019,43   ,3232 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,556,,,
2019,44   ,2312 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,2    ,1     ,4145,,,
2019,51   ,2411 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,2    ,1     ,1427,,,
2019,51   ,430  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,4    ,1     ,1108,,,
2019,61   ,1320 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,7099,,,
2019,62   ,1500 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,4104,,,
2019,62   ,1501 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,11381,,,
2019,62   ,1532 ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,6501,,,
2019,62   ,171  ,13001   ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,132,,,
2019,12.  ,9204 ,130021  ,INCENTIU PRODUCTIVITAT PERSONAL LABORAL FIX       ,,9    ,1     ,129463,,,
2019,31   ,3421 ,13002   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,4686,,,
2019,31   ,3423 ,13002   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,2242,,,
2019,44   ,2312 ,13002   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,2    ,1     ,27939,,,
2019,61   ,1320 ,13002   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,14203,,,
2019,62   ,1532 ,13002   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,6019,,,
2019,12.  ,9204 ,13003   ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,9    ,1     ,167473,,,
2019,12.  ,9204 ,131     ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,9    ,1     ,361,,,
2019,44   ,2311 ,131     ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,2    ,1     ,134544,,,
2019,44   ,2312 ,131     ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,2    ,1     ,10642,,,
2019,12.  ,9204 ,131021  ,INCENTIU PRODUCTIVITAT NO ABSENTISME LABORAL TEMP ,,9    ,1     ,3705,,,
2019,12.  ,9204 ,1319    ,ALTRES REMUNERACIONS PERSONAL LABORAL TEMPORAL    ,,9    ,1     ,9092,,,
2019,12.  ,9204 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,9    ,1     ,48412,,,
2019,12.  ,9209 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,9    ,1     ,12610,,,
2019,31   ,3421 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,3146,,,
2019,31   ,3423 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,13456,,,
2019,43   ,3231 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,6489,,,
2019,43   ,3232 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,14407,,,
2019,44   ,2311 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,2    ,1     ,21954,,,
2019,44   ,2312 ,13199   ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,2    ,1     ,35121,,,
2019,51   ,2413 ,1430    ,PLANS OCUPACIÓ                                    ,51,2413 ,1430  ,123077,,,
2019,51   ,2414 ,1430    ,PLANS OCUPACIÓ SOC                                ,51,2414 ,1430  ,15000,,,
2019,51   ,2415 ,1430    ,PLANS OCUPACIÓ AMB                                ,51,2415 ,1430  ,15000,,,
2019,51   ,2416 ,1430    ,PLANS OCUPACIÓ DIPUTACIÓ                          ,51,2416 ,1430  ,15000,,,
2019,51   ,2413 ,1431    ,RETRIBUCIONS ALTRE PERSONAL                       ,51,2413 ,1431  ,119339,,,
2019,51   ,2414 ,1431    ,RETRIBUCIONS ALTRE PERSONAL                       ,51,2414 ,1431  ,35782,,,
2019,12.  ,9204 ,1432    ,INCENTIU PRODUCTIVITAT NO ABSENTISME ALTRE PERSONA,,9    ,1     ,7884,,,
2019,12.  ,9204 ,1439    ,ALTRES REMUNERACIONS ALTRE PERSONAL               ,,9    ,1     ,13807,,,
2019,12.  ,9204 ,15001   ,INCENTIU PRODUCTIVITAT NO ABSENTISME              ,,9    ,1     ,367380,,,
2019,11.  ,9202 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,327,,,
2019,12.  ,9204 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,1479,,,
2019,12.  ,9206 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,3184,,,
2019,12.  ,9208 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,174,,,
2019,12.  ,9231 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,134,,,
2019,12.  ,925  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,351,,,
2019,12.  ,931  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,54,,,
2019,12.  ,932  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,43,,,
2019,21   ,150  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,620,,,
2019,21   ,1513 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,234,,,
2019,21   ,170  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,109,,,
2019,31   ,3401 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,1141,,,
2019,31   ,3421 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,7273,,,
2019,31   ,3423 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,7180,,,
2019,41   ,2315 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,2    ,1     ,1985,,,
2019,41   ,3300 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,603,,,
2019,41   ,3301 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,403,,,
2019,41   ,3322 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,201,,,
2019,41   ,333  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,477,,,
2019,41   ,334  ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5503,,,
2019,42   ,2317 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,2    ,1     ,528,,,
2019,43   ,3200 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,1391,,,
2019,43   ,3202 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,1395,,,
2019,44   ,2311 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,2    ,1     ,215,,,
2019,44   ,2312 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,2    ,1     ,1393,,,
2019,61   ,1320 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,185124,,,
2019,62   ,1500 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,9795,,,
2019,62   ,1501 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,1744,,,
2019,62   ,1532 ,151     ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,7216,,,
2019,11.  ,912  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,14858,,,
2019,11.  ,9201 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,62190,,,
2019,11.  ,9202 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,61447,,,
2019,11.  ,9203 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,32424,,,
2019,12.  ,912  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,48392,,,
2019,12.  ,9204 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,18371,,,
2019,12.  ,9205 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,72377,,,
2019,12.  ,9206 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,147964,,,
2019,12.  ,9207 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,162773,,,
2019,12.  ,9208 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,52663,,,
2019,12.  ,9209 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,111625,,,
2019,12.  ,9231 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,22417,,,
2019,12.  ,925  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,97401,,,
2019,12.  ,931  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,107614,,,
2019,12.  ,932  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,130920,,,
2019,12.  ,934  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,32150,,,
2019,13.  ,432  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,34351,,,
2019,13.  ,912  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,14858,,,
2019,21   ,150  ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,165316,,,
2019,21   ,1511 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,26109,,,
2019,21   ,1512 ,16000   ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,208127,,,
