#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,l,Obligaciones reconegudes
2024,062  ,3112 ,226991 ,DESP. DIVERSES PROMOCIÓ DE LA SALUT               ,062,31   ,22    ,5000,0,,132.52
2024,062  ,3112 ,227992 ,PROGRAMES SALUT COMUNITARIA                       ,062,31   ,22    ,4500,0,,2500
2024,062  ,3112 ,48902  ,TRANSF CORRENTS ENTITATS                          ,062,3112 ,48902 ,5000,2000,,1640
2024,062  ,3112 ,48903  ,TRANSF CORRENTS ASSOCIACIÓ FAMILIARS ALZHEIMER    ,062,3112 ,48903 ,32000,12800,,32000
2024,062  ,3112 ,48906  ,CONVENI CREU ROJA                                 ,062,3112 ,48906 ,6000,6000,,6000
2024,062  ,3113 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,76145,0,,44862.76
2024,062  ,3113 ,12006  ,TRIENNIS                                          ,,3    ,1     ,10384,0,,7674.42
2024,062  ,3113 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,35699,0,,18157.98
2024,062  ,3113 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,59884,0,,37710.07
2024,062  ,3113 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,87936,0,,65814.98
2024,062  ,3113 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,87978,0,,43520.33
2024,062  ,3113 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,062,31   ,22    ,20000,0,,177.24
2024,062  ,3113 ,22799  ,SERVEIS DIVERSOS SEGURETAT ALIMENTARI             ,062,31   ,22    ,18000,0,,0
2024,062  ,3113 ,227992 ,TREBALLS TÈCNICS ANÀLISI AIGUA I ALIMENTS         ,062,31   ,22    ,63840,0,,33327.48
2024,062  ,3113 ,227994 ,GESTIÓ COLÒNIES CONTRALADES GATS                  ,062,31   ,22    ,57000,27000,,33703.44
2024,062  ,3113 ,227995 ,CONTROL LEGIONEL·LA EDIFICIS MUNICIPALS           ,062,31   ,22    ,30000,0,,0
2024,062  ,3113 ,465    ,"TRANSF. CORRENTS COMARQUES, CONV MOSQUITS         ",062,3113 ,465   ,20000,0,,9987.67
2024,062  ,493  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,15229,0,,11232.73
2024,062  ,493  ,12006  ,TRIENNIS                                          ,,4    ,1     ,7024,0,,5175.83
2024,062  ,493  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,7459,0,,4753.15
2024,062  ,311  ,22100  ,ELECTRICITAT EDIFICI SALUT PÚBLICA                ,,3    ,221   ,15167,4104.64,,6577.73
2024,012  ,929  ,22699  ,"DESP DIVERSES, INDEMNITZACIONS, ETC               ",012,92   ,22    ,30000,0,,10173.54
2024,012  ,931  ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,95370,0,,64147.28
2024,012  ,931  ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,15229,0,,3781.21
2024,012  ,931  ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,23292,0,,19713.1
2024,012  ,931  ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,59148,0,,45489.54
2024,012  ,931  ,12006  ,TRIENNIS                                          ,,9    ,1     ,25254,0,,18233.32
2024,012  ,931  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,115706,0,,65674.6
2024,012  ,931  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,258186,0,,198773.82
2024,012  ,931  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,158413,0,,88233.58
2024,012  ,932  ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,106467,0,,74065.73
2024,012  ,932  ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,43696,0,,0
2024,012  ,932  ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,58230,0,,34202.72
2024,012  ,932  ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,69006,0,,53358.48
2024,012  ,932  ,12006  ,TRIENNIS                                          ,,9    ,1     ,65617,0,,47352.69
2024,012  ,932  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,159471,0,,77860.52
2024,012  ,932  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,312501,0,,217316.93
2024,012  ,932  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,238781,0,,130584.44
2024,012  ,934  ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,17340,0,,17472.37
2024,012  ,934  ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11646,0,,8550.67
2024,012  ,934  ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,19716,0,,22057.72
2024,012  ,934  ,12006  ,TRIENNIS                                          ,,9    ,1     ,13569,0,,10521.14
2024,012  ,934  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,31400,0,,22734.62
2024,041  ,3202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,63735,0,,44422.52
2024,041  ,3202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,39076,0,,27466.14
2024,041  ,3202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,74479,0,,47402.33
2024,041  ,3231 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,76145,0,,56163.64
2024,041  ,3231 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,34938,0,,25675.28
2024,041  ,3231 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,18892,0,,8161.22
2024,041  ,3231 ,12006  ,TRIENNIS                                          ,,3    ,1     ,21929,0,,14637.32
2024,041  ,3231 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,4653,0,,13747.62
2024,041  ,3231 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,63093,0,,37467.87
2024,041  ,3231 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,115780,0,,82971.82
2024,012  ,934  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,52972,0,,59262.95
2024,012  ,934  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,26277,0,,19881.63
2024,012  ,934  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,50166,0,,46075.77
2024,012  ,934  ,22708  ,DESPESES RECAPTACIÓ ORGT                          ,012,934  ,22708 ,420000,0,,174436.44
2024,012  ,942  ,464    ,AREA METROPOLITANA DE BARCELONA                   ,012,942  ,464   ,1526168,0,,0
2024,012  ,943  ,466    ,APORT. COMUNITAT MUNICIPIS PLANA GALET            ,012,943  ,466   ,20000,0,,0
2024,041  ,3231 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,6308,0,,19833.78
2024,041  ,3231 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,63316,0,,48085.45
2024,041  ,3231 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,5784,0,,12223.07
2024,041  ,3231 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,123744,0,,54932.39
2024,041  ,3231 ,221011 ,CONSUM AIGUA ESCOLA BRESSOL                       ,,3    ,221   ,2022,0,,893.7
2024,041  ,3231 ,489    ,TRANSF CORRENTS ESCOLES BRESSOL                   ,041,32   ,48    ,65000,0,,0
2024,041  ,3232 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,45170,0,,34457.15
2024,041  ,3232 ,12006  ,TRIENNIS                                          ,,3    ,1     ,6520,0,,4157.54
2024,041  ,3232 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,4653,0,,24228.6
2024,041  ,3232 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,30084,0,,13380.98
2024,041  ,3232 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,65636,0,,42020.33
2024,041  ,3232 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,7727,0,,38061.66
2024,041  ,3232 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,272717,0,,191589.91
2024,041  ,3232 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,7782,0,,5.07
2024,061  ,3421 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17340,0,,12840.72
2024,061  ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,30458,0,,22744.38
2024,061  ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,11646,0,,8550.68
2024,061  ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9858,0,,7207.9
2024,061  ,3421 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,45170,0,,33112.63
2024,061  ,3421 ,12006  ,TRIENNIS                                          ,,3    ,1     ,23541,0,,17278.79
2024,061  ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,12346,0,,24752.37
2024,061  ,3421 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,60483,0,,37237.52
2024,061  ,3421 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,126113,0,,99883.28
2024,061  ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,4829,0,,4018.92
2024,061  ,3421 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,23400,0,,46443.79
2024,061  ,3421 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,76638,0,,119171.51
2024,061  ,3421 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3964,0,,607.35
2024,061  ,3421 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,7985,0,,5573.47
2024,061  ,3421 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,11822,0,,6559.43
2024,061  ,3421 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,4370,0,,8769.94
2024,061  ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,170433,0,,137569.03
2024,061  ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,15229,0,,11372.19
2024,061  ,3423 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,63238,0,,42882.63
2024,061  ,3423 ,12006  ,TRIENNIS                                          ,,3    ,1     ,8466,0,,6220.08
2024,061  ,3423 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,12346,0,,23642.47
2024,061  ,3423 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,38688,0,,21942.13
2024,061  ,3423 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,94606,0,,69436.82
2024,061  ,3423 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,5309,0,,2359.27
2024,014  ,133  ,4643   ,TRANSF CONVENI AMB -APP ZONA BLAVA                ,014,133  ,4643  ,14820,0,,0
2024,014  ,134  ,4642   ,TRANSF BICICLETA PUBLICA  AMB                     ,014,134  ,4642  ,184923,0,,0
2024,014  ,440  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,15229,0,,11232.73
2024,014  ,440  ,12006  ,TRIENNIS                                          ,,4    ,1     ,3883,0,,2864.83
2024,014  ,440  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,8856,0,,5293.63
2024,014  ,440  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,20701,0,,16310.03
2024,014  ,440  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,12964,0,,10022.21
2024,014  ,4411 ,22702  ,DESPESES MOBILITAT PLATJA                         ,014,44   ,22    ,23880,1661.68,,22203.5
2024,014  ,4411 ,464    ,TRANSF TRANSPORT URBÀ                             ,014,4411 ,464   ,409000,230000,,37371.44
2024,014  ,4411 ,4641   ,TRANSFERÈNCIES CORRENTS AMB - TARGETA ROSA        ,014,4411 ,4641  ,50000,0,,0
2024,014  ,4411 ,46601  ,QUOTA MEMBRE ASSOC RED DE CIUDADES POR LA BICI    ,014,4411 ,46601 ,1200,0,,1200
2024,014  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,66266,0,,47852.55
2024,014  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,014  ,9201 ,22699  ,DESP DIVERSES                                     ,014,92   ,22    ,10000,0,,0
2024,014  ,92011,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,9    ,1     ,76748,0,,55238.13
2024,014  ,92011,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,17340,0,,12840.72
2024,014  ,92011,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,15229,0,,11191.04
2024,014  ,92011,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,9858,0,,7207.9
2024,014  ,92011,12006  ,TRIENNIS                                          ,,9    ,1     ,14950,0,,11013.37
2024,041  ,3232 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,141099,0,,79069.88
2024,041  ,3232 ,221012 ,CONSUM AIGUA ESCOLES                              ,,3    ,221   ,68555,0,,36439.24
2024,041  ,3232 ,221042 ,VESTUARI EDUCACIÓ                                 ,041,32   ,22    ,10270,0,,3422.85
2024,041  ,326  ,22699  ,DESP DIVERSES SERVEIS COMPLEMENTARIS              ,041,32   ,22    ,1500,0,,330
2024,041  ,326  ,227996 ,DINÀMICA EDUCATIVA                                ,041,32   ,22    ,13800,3000,,7812.53
2024,041  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,66266,0,,48010.21
2024,041  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,042  ,330  ,226022 ,DESP DIVERSES SERVEI DE CULTURA                   ,042,33   ,22    ,1000,0,,171.7
2024,042  ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,042,330  ,467   ,66000,0,,49500
2024,042  ,3300 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,3    ,1     ,76748,0,,28371.5
2024,042  ,3300 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,30458,0,,20613.32
2024,042  ,3300 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,11646,0,,6789.82
2024,042  ,3300 ,12006  ,TRIENNIS                                          ,,3    ,1     ,12866,0,,8085.17
2024,042  ,3300 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,25518,0,,14320.08
2024,042  ,3300 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,46843,0,,33382.29
2024,062  ,493  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,12272,0,,9668.71
2024,062  ,493  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,11179,0,,7341.62
2024,062  ,311  ,227992 ,PREST SERVEIS PREVENTIUS                          ,062,31   ,22    ,42000,0,,19847.01
2024,014  ,92011,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,28718,0,,17681.42
2024,014  ,92011,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,57653,0,,45351.67
2024,014  ,92011,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,55198,0,,42336.35
2024,021  ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1    ,1     ,80784,0,,58655.56
2024,021  ,150  ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,86700,0,,53136.19
2024,021  ,150  ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,58230,0,,31504.82
2024,021  ,150  ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,90510,0,,47654.03
2024,021  ,150  ,12006  ,TRIENNIS                                          ,,1    ,1     ,41650,0,,24137.25
2024,021  ,150  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,133508,0,,62818.03
2024,021  ,150  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,290801,0,,162554.41
2024,021  ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,210339,0,,123202.91
2024,021  ,150  ,22699  ,DESP DIVERSES                                     ,021,15   ,22    ,1000,0,,512.08
2024,021  ,150  ,46601  ,QUOTA MEMBRE ASSOC MUNICIPIS I ENTITATS PER L'AIGU,021,150  ,46601 ,2240,49.34,,0
2024,021  ,150  ,49001  ,QUOTA MEMBRE AIRPORT REGIONS COUNCIL (ARC)        ,021,150  ,49001 ,9000,0,,9000
2024,021  ,151  ,464    ,APORTACIÓ CONVENI DISCIPLINA URBANÍSTICA AMB      ,021,151  ,464   ,16686,27787.8,,27787.8
2024,042  ,3300 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,53264,0,,10560.66
2024,042  ,3301 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17340,0,,12840.72
2024,042  ,3301 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,11646,0,,0
2024,042  ,3301 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9858,0,,7100.85
2024,042  ,3301 ,12006  ,TRIENNIS                                          ,,3    ,1     ,10686,0,,7930.31
2024,042  ,3301 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,24149,0,,12018.95
2024,042  ,3301 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,52362,0,,33080.75
2024,042  ,3301 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,31843,0,,17112.72
2024,042  ,3321 ,22199  ,BIBLIOTECA - ADQUISICIÓ DE LLIBRES                ,042,33   ,22    ,19200,0,,0
2024,042  ,3322 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9858,0,,7207.9
2024,042  ,3322 ,12006  ,TRIENNIS                                          ,,3    ,1     ,1180,0,,862.77
2024,042  ,3322 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,5809,0,,3672.45
2024,042  ,3322 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,10074,0,,7937.83
2024,042  ,3322 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,152310,0,,113996.16
2024,042  ,3322 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,56692,0,,43897.5
2024,042  ,333  ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,9034,0,,6603.18
2024,042  ,333  ,12006  ,TRIENNIS                                          ,,3    ,1     ,2019,0,,1463.88
2024,042  ,333  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4388,0,,2590.94
2024,042  ,333  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,10821,0,,8525
2024,042  ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,6964,0,,4439.6
2024,042  ,333  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA                     ,,3    ,221   ,17618,0,,9446.01
2024,042  ,334  ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,106603,0,,78287.81
2024,042  ,334  ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,107214,0,,65396.15
2024,021  ,1513 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,74692,0,,51247.32
2024,021  ,1513 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,45687,0,,33698.21
2024,021  ,1513 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,58230,0,,34195.38
2024,021  ,1513 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,39432,0,,19647.48
2024,021  ,1513 ,12006  ,TRIENNIS                                          ,,1    ,1     ,26029,0,,18730.08
2024,021  ,1513 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,109491,0,,63760.47
2024,021  ,1513 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,221509,0,,158677.54
2024,021  ,1513 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,44512,0,,32241.91
2024,021  ,1513 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,196076,0,,123547.95
2024,021  ,1514 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,34680,0,,12925.36
2024,021  ,1514 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,45687,0,,33698.21
2024,021  ,1514 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,20381,0,,8550.68
2024,021  ,1514 ,12006  ,TRIENNIS                                          ,,1    ,1     ,23493,0,,17200.14
2024,041  ,326  ,48908  ,TRANSF CORRENTS INST LES SALINES                  ,041,326  ,48908 ,5880,0,,0
2024,042  ,334  ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9858,0,,7207.9
2024,042  ,334  ,12006  ,TRIENNIS                                          ,,3    ,1     ,38315,0,,28882.42
2024,042  ,334  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,108361,0,,73486.17
2024,042  ,334  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,208267,0,,162301.49
2024,042  ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,134498,57880.5,,99035.83
2024,042  ,334  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,1298,0,,627.14
2024,042  ,334  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5653,0,,702.24
2024,042  ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,206806,0,,150300.78
2024,042  ,334  ,22706  ,DESPESES DIVERSES ARTS VISUALS                    ,042,33   ,22    ,5000,2000,,1000
2024,042  ,334  ,227994 ,ARTS VISUALS                                      ,042,33   ,22    ,40000,16200,,13883.35
2024,042  ,334  ,48901  ,TRANSF CORRENTS DINAMITZACIÓ MOV ASSOCIATIU       ,042,334  ,48901 ,20134,16051.8,,25107.03
2024,042  ,334  ,48902  ,TRANSF CORRENTS L'ATÒMICA                         ,042,334  ,48902 ,214900,61100,,172243.73
2024,042  ,334  ,48903  ,TRANSF CORRENTS ANIVERSARIS ENTITATS              ,042,334  ,48903 ,5000,2000,,2900
2024,042  ,334  ,48905  ,TRANSF CORRENT BANDA DE MUSICA DEL PRAT           ,042,334  ,48905 ,12000,4800,,11932.96
2024,042  ,334  ,48906  ,TRANSF CORRENT UNIÓ FILHARMÒNICA                  ,042,334  ,48906 ,12000,4800,,11269.84
2024,042  ,334  ,48908  ,TRANSF CORRENT LA XARXA                           ,042,334  ,48908 ,6000,-3600,,2400
2024,042  ,334  ,48909  ,TRANSF CORRENT FEDERACIÓ EL NUS                   ,042,334  ,48909 ,20000,8000,,8000
2024,042  ,334  ,48910  ,TRANSF CORRENTS ASSOCIACIÓ GEGANTERA DEL PRAT     ,042,334  ,48910 ,6000,2400,,6000
2024,042  ,334  ,48911  ,TRANSF CORRENTS TEATRE KADDISH                    ,042,334  ,48911 ,59000,11900,,47241.13
2024,042  ,334  ,48912  ,TRANSF CORRENT COLLA DIABLES DEL PRAT             ,042,334  ,48912 ,12000,4800,,12000
2024,042  ,334  ,48913  ,TRANSF CORRENT ASSOCIACIÓ GEGANTERA DELTA         ,042,334  ,48913 ,3000,1200,,0
2024,042  ,334  ,48914  ,TRANSF CORRENTS CENTRO EXTREMEÑO RUTA             ,042,334  ,48914 ,15000,6000,,6000
2024,042  ,334  ,48915  ,TRANSF CORRENT FEDERACIÓ EXTREMEÑA                ,042,334  ,48915 ,2500,0,,1500
2024,042  ,334  ,48916  ,TRANSF CORRENT CENTRE D'ESTUDIS COMARC            ,042,334  ,48916 ,4500,1800,,4500
2024,061  ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,23400,0,,41423.46
2024,061  ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,176029,0,,145035.32
2024,061  ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,5911,0,,7342.13
2024,061  ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,4301,0,,4376
2024,061  ,3423 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,11822,0,,0
2024,061  ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5938,0,,8714.41
2024,061  ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,159841,0,,108296.88
2024,061  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,62815,0,,45367.78
2024,061  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,062  ,311  ,226991 ,DESP. DIVERSES                                    ,062,31   ,22    ,1000,0,,149.91
2024,062  ,3111 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17340,0,,12840.72
2024,062  ,3111 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,23292,0,,17069.56
2024,062  ,3111 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,39432,0,,21627.4
2024,062  ,3111 ,12006  ,TRIENNIS                                          ,,3    ,1     ,15652,0,,11078.74
2024,062  ,3111 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,44061,0,,25991.64
2024,062  ,3111 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,83853,0,,60077.48
2024,062  ,3111 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,66891,0,,46261.22
2024,062  ,3112 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,39801,0,,29822.73
2024,062  ,3112 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,13168,0,,10404.32
2024,062  ,3112 ,22106  ,MATERIAL SANITARI                                 ,062,31   ,22    ,4000,0,,0
2024,021  ,1514 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,60251,0,,27138.23
