#ejercicio,Org.,Prog.,Econ.,Denominación (CASTELLANO),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2017,31   ,3411 ,227991 ,PREST. SERVICIOS COMPETICIÓN JJEE FUTBOL-BALONCESTO,31 ,34   ,22    ,45000,0,45000,13302.06
2017,31   ,3411 ,227992 ,PREST SERVICIOS FORMACIÓN ENTIDADES,31 ,34   ,22    ,5000,0,5000,0
2017,31   ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,31 ,34   ,22    ,6000,0,6000,1471.6
2017,31   ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,31 ,34   ,48    ,65000,0,65000,57610
2017,31   ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,31 ,3411 ,48902 ,250000,0,250000,250000
2017,31   ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,31 ,3411 ,48903 ,250000,0,250000,250000
2017,31   ,3411 ,48905  ,CONVENIO PRATENC AA,31 ,3411 ,48905 ,57000,0,57000,57000
2017,31   ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,31 ,34   ,48    ,75000,0,75000,3780.85
2017,31   ,3411 ,48908  ,CONVENIO CB TERLENKA,31 ,3411 ,48908 ,25000,0,25000,25000
2017,31   ,3411 ,48909  ,CONVENIO CLUB ATLÉTICO PRAT DELTA,31 ,3411 ,48909 ,30000,0,30000,30000
2017,31   ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,31 ,3411 ,48910 ,9000,0,9000,5400
2017,31   ,3411 ,48911  ,CONVENIO CLUB ESCOLA RÍTMICA PRAT,31 ,3411 ,48911 ,12500,0,12500,0
2017,31   ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,31 ,3411 ,48912 ,15000,0,15000,9000
2017,31   ,3411 ,48913  ,CONVENIO CLUB TRIATLÓ,31 ,3411 ,48913 ,6000,0,6000,3600
2017,31   ,3411 ,48914  ,CONVENIO AE BASQUET PRATENC,31 ,3411 ,48914 ,7000,0,7000,4200
2017,31   ,3412 ,224    ,SEGUROS,31 ,34   ,22    ,20000,0,20000,16614.27
2017,31   ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,31 ,34   ,22    ,9000,0,9000,9457.01
2017,31   ,3412 ,226094 ,GASTOS FIESTA DE LA ACTIVIDAD FÍSICA I LA SALUD,31 ,34   ,22    ,5000,0,5000,5622.73
2017,31   ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,31 ,34   ,22    ,12000,0,12000,660.96
2017,31   ,3412 ,227991 ,GASTOS CARRERA POPULAR,31 ,34   ,22    ,14000,0,14000,0
2017,31   ,3412 ,227992 ,DINAMIZACIÓN DEPORTIVA SANT COSME,31 ,34   ,22    ,37000,0,37000,12945
2017,31   ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,31 ,34   ,22    ,14400,0,14400,6816.74
2017,31   ,342  ,212    ,MANTENIMIENTO OTRAS INSTALACIONES DEPORTIVAS,31 ,34   ,21    ,35000,0,35000,30610.56
2017,31   ,342  ,22101  ,CONSUMO AGUA DEPORTES,31 ,34   ,22    ,115230,0,115230,49703.65
2017,31   ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,31 ,34   ,22    ,12150,0,12150,950.97
2017,31   ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,31 ,34   ,22    ,25000,0,25000,11494.98
2017,31   ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,31 ,34   ,22    ,4000,0,4000,1144.26
2017,31   ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,31 ,34   ,22    ,978000,0,978000,399636.95
2017,31   ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,31 ,34   ,22    ,15000,0,15000,3689.43
2017,31   ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",31 ,342  ,48904 ,7600,0,7600,4560
2017,31   ,3421 ,12000  ,SUELDOS DEL GRUPO A1,   ,3    ,1     ,14825,0,14825,7412.12
2017,31   ,3421 ,12001  ,SUELDOS DEL GRUPO A2,   ,3    ,1     ,26072,0,26072,13035.6
2017,31   ,3421 ,12003  ,SUELDOS DEL GRUPO C1,   ,3    ,1     ,19968,0,19968,9983.82
2017,31   ,3421 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,4231.23
2017,31   ,3421 ,12005  ,SUELDOS DEL GRUPO E,   ,3    ,1     ,38778,0,38778,19714.15
2017,31   ,3421 ,12006  ,TRIENIOS,   ,3    ,1     ,19870,0,19870,9644.49
2017,31   ,3421 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,   ,3    ,1     ,9421,0,9421,2107.72
2017,31   ,3421 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,47162,0,47162,23604.43
2017,31   ,3421 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,121826,0,121826,61678.82
2017,31   ,3421 ,121031 ,OTROS COMPLEMENTOS,   ,3    ,1     ,8981,0,8981,4610.33
2017,31   ,3421 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,   ,3    ,1     ,15521,0,15521,3650.34
2017,31   ,3421 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,3    ,1     ,153378,0,153378,76504.66
2017,31   ,3421 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,   ,3    ,1     ,2461,0,2461,978.99
2017,31   ,3421 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,   ,3    ,1     ,12595,0,12595,6027.2
2017,12.  ,942  ,464    ,ÁREA METROPOLITANA DE BARCELONA,12.,942  ,464   ,1388369,0,1388369,1388368.88
2017,12.  ,943  ,466    ,APORT. COMUNIDAD MUNICIPIOS PLANA GALET,12.,943  ,466   ,20000,0,20000,0
2017,13.  ,1522 ,780    ,"TRANSF CAPITAL ASCENSORES, VIVIENDAS Y LOCALES ST COSME",13.,1522 ,780   ,90000,0,90000,39330
2017,13.  ,170  ,22602  ,GASTOS DIFUSIÓN PLAYA,13 ,17   ,22    ,2045,0,2045,226.27
2017,13.  ,170  ,22799  ,CONTR PREST SERV PLAYA,13 ,17   ,22    ,11168,0,11168,0
2017,13.  ,170  ,489    ,CUOTAS-APORTACIONES DIVERSAS,13 ,17   ,48    ,165,0,165,0
2017,13.  ,170  ,48901  ,TRANSF CORRIENTE CRAM,13.,170  ,48901 ,25000,0,25000,15000
2017,13.  ,2315 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,2    ,1     ,14825,0,14825,7412.11
2017,13.  ,2315 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,2    ,1     ,37192,0,37192,18595.57
2017,13.  ,2315 ,12001  ,SUELDOS DEL GRUPO A2,   ,2    ,1     ,26072,0,26072,11602.91
2017,13.  ,2315 ,12003  ,SUELDOS DEL GRUPO C1,   ,2    ,1     ,9984,0,9984,4991.91
2017,13.  ,2315 ,12004  ,SUELDOS DEL GRUPO C2,   ,2    ,1     ,8463,0,8463,4231.23
2017,13.  ,2315 ,12006  ,TRIENIOS,   ,2    ,1     ,6768,0,6768,3071.88
2017,13.  ,2315 ,12100  ,COMPLEMENTO DE DESTINO,   ,2    ,1     ,19473,0,19473,9109.51
2017,13.  ,2315 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,2    ,1     ,41404,0,41404,19794.52
2017,13.  ,2315 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,2    ,1     ,862,0,862,1494.82
2017,13.  ,2315 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,2    ,1     ,48672,0,48672,24736.13
2017,13.  ,2315 ,22602  ,PUBLICIDAD Y DIFUSIÓN PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,5250,0,5250,4844.24
2017,13.  ,2315 ,22699  ,GASTOS DIVERSOS PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,10500,0,10500,1475.82
2017,13.  ,2315 ,227991 ,PREST SERVICIOS PLAN ACTUACIÓN SANT COSME,13 ,23   ,22    ,199500,0,199500,52769.19
2017,13.  ,2315 ,48901  ,TRANSF CORRIENTE AV SANT COSME (VAMOS HACIENDO BARRIO),13.,2315 ,48901 ,21000,0,21000,12600
2017,13.  ,338  ,22799  ,CONTR PREST SERV ACTOS DE CIUDAD,13 ,33   ,22    ,35000,0,35000,3497.18
2017,13.  ,338  ,489    ,TRANSF CORRIENTE FUNDACIÓN ESPERANZAH,13.,338  ,489   ,125000,0,125000,0
2017,13.  ,419  ,22602  ,PUBLICIDAD Y DIFUSIÓN AGRICULTURA,13 ,41   ,22    ,5465,0,5465,1240.07
2017,13.  ,419  ,22699  ,GASTOS DIVERSOS AGRICULTURA,13 ,41   ,22    ,500,0,500,0
2017,13.  ,419  ,22799  ,PRESTACIÓN SERVICIOS AGRICULTURA,13 ,41   ,22    ,38635,0,38635,33060.87
2017,13.  ,419  ,227991 ,PRESTACIÓN SERVICIOS FIRA TAPA,13 ,41   ,22    ,22000,-22000,0,0
2017,13.  ,419  ,489    ,TRANSF CORRIENTE AGRICULTURA,13 ,41   ,48    ,13156,0,13156,7893.6
2017,13.  ,419  ,48901  ,TRANSF CORRIENTE PARQUE AGRARIO,13 ,41   ,48    ,12000,0,12000,0
2017,13.  ,432  ,12001  ,SUELDOS DEL GRUPO A2,   ,4    ,1     ,13036,0,13036,6517.8
2017,13.  ,432  ,12003  ,SUELDOS DEL GRUPO C1,   ,4    ,1     ,9984,0,9984,1915.04
2017,13.  ,432  ,12004  ,SUELDOS DEL GRUPO C2,   ,4    ,1     ,8463,0,8463,5338.66
2017,13.  ,432  ,12006  ,TRIENIOS,   ,4    ,1     ,2583,0,2583,651.85
2017,13.  ,432  ,12100  ,COMPLEMENTO DE DESTINO,   ,4    ,1     ,13891,0,13891,5615.66
2017,13.  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,4    ,1     ,29006,0,29006,13255.25
2017,13.  ,432  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,4    ,1     ,29129,0,29129,14564.37
2017,13.  ,432  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,   ,4    ,1     ,1418,0,1418,523.83
2017,13.  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,4    ,1     ,32160,0,32160,16069.98
2017,13.  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,13 ,43   ,22    ,20000,-11500,8500,2023.43
2017,13.  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,13 ,43   ,22    ,107000,0,107000,20782.59
2017,13.  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,13 ,43   ,22    ,50000,0,50000,17175.86
2017,13.  ,432  ,465    ,TRANSF CORRIENTE TURISMO CONSORCIOS,13 ,43   ,46    ,17500,0,17500,0
2017,13.  ,440  ,12001  ,SUELDOS DEL GRUPO A2,   ,4    ,1     ,13036,0,13036,6517.8
2017,13.  ,440  ,12006  ,TRIENIOS,   ,4    ,1     ,2307,0,2307,1118.2
2017,13.  ,440  ,12100  ,COMPLEMENTO DE DESTINO,   ,4    ,1     ,6218,0,6218,3108.7
2017,13.  ,440  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,4    ,1     ,18896,0,18896,9447.97
2017,13.  ,440  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,4    ,1     ,10456,0,10456,5486.05
2017,13.  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,27977.11
2017,13.  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,7326.06
2017,21   ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,1    ,1     ,34210,0,34210,17389.76
2017,21   ,150  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,1    ,1     ,113167,0,113167,56583.03
2017,21   ,150  ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,88946,0,88946,53030.94
2017,21   ,150  ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,13036,0,13036,0
2017,21   ,150  ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,29952,0,29952,14975.73
2017,21   ,150  ,12004  ,SUELDOS DEL GRUPO C2,   ,1    ,1     ,67700,0,67700,29094.09
2017,21   ,150  ,12006  ,TRIENIOS,   ,1    ,1     ,39400,0,39400,19347.21
2017,21   ,150  ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,96843,0,96843,46740.11
2017,21   ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,241909,0,241909,119119.34
2017,21   ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,46191,0,46191,0
2017,21   ,150  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,1    ,1     ,1484,0,1484,0
2017,21   ,150  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,187010,0,187010,91292.51
2017,21   ,150  ,22699  ,GASTOS DIVERSOS,21 ,15   ,22    ,15000,0,15000,1944.46
2017,21   ,150  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,21 ,15   ,22    ,47700,0,47700,13515.56
2017,21   ,150  ,489    ,CUOTAS-APORTACIONES DIVERSAS,21 ,15   ,48    ,8000,0,8000,7730.33
2017,21   ,150  ,609    ,INV NUEVA EN INSTALACIONES,21 ,150  ,609   ,100000,0,100000,0
2017,21   ,150  ,639    ,INV DE MEJORA EN INSTALACIONES,21 ,150  ,639   ,100000,739847.49,839847.49,27581.71
2017,21   ,150  ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",21 ,150  ,640   ,500000,1128747.75,1628747.75,87897.05
2017,21   ,1511 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,7412.11
2017,21   ,1511 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,13036,0,13036,6517.8
2017,21   ,1511 ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,9984,0,9984,0
2017,21   ,1511 ,12006  ,TRIENIOS,   ,1    ,1     ,4367,0,4367,2183.02
2017,21   ,1511 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,20798,0,20798,8242.5
2017,21   ,1511 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,62525,0,62525,26665.38
2017,21   ,1511 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,31071,0,31071,12874.08
2017,21   ,1512 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,103770,0,103770,50278.85
2017,21   ,1512 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,78214,0,78214,41472.99
2017,21   ,1512 ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,9984,0,9984,6206.55
2017,21   ,1512 ,12006  ,TRIENIOS,   ,1    ,1     ,37818,0,37818,19058.13
2017,21   ,1512 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,96892,0,96892,48480.71
2017,21   ,1512 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,276026,0,276026,142581.27
2017,21   ,1512 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,27668,0,27668,13810.93
2017,21   ,1512 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,167408,0,167408,87004.86
2017,21   ,1513 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,7262.76
2017,21   ,1513 ,12001  ,SUELDOS DEL GRUPO A2,   ,1    ,1     ,26072,0,26072,13035.6
2017,21   ,1513 ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,39936,0,39936,19967.64
2017,21   ,1513 ,12004  ,SUELDOS DEL GRUPO C2,   ,1    ,1     ,42313,0,42313,20772.83
2017,21   ,1513 ,12006  ,TRIENIOS,   ,1    ,1     ,35839,0,35839,17525.32
2017,21   ,1513 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,62035,0,62035,30704.89
2017,21   ,1513 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,139919,0,139919,70973.14
2017,21   ,1513 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,36565,0,36565,18282.12
2017,21   ,1513 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,1    ,1     ,422,0,422,363.84
2017,21   ,1513 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,102844,0,102844,54635.5
2017,21   ,1521 ,467    ,APORT. CONSORCIO PRAT NORD,21 ,1521 ,467   ,50000,0,50000,50000
2017,21   ,1531 ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,21 ,1531 ,609   ,2000000,4412206.29,6412206.29,1549466.76
2017,21   ,1531 ,619    ,INV MEJORA INFRAESTRUCTURA Y BIENES USO GRAL,21 ,1531 ,619   ,500000,1892054,2392054,339138.86
2017,21   ,170  ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,7038.72
2017,21   ,170  ,12003  ,SUELDOS DEL GRUPO C1,   ,1    ,1     ,9984,0,9984,4991.91
2017,21   ,170  ,12004  ,SUELDOS DEL GRUPO C2,   ,1    ,1     ,16925,0,16925,4231.23
2017,21   ,170  ,12006  ,TRIENIOS,   ,1    ,1     ,9495,0,9495,4632.61
2017,21   ,170  ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,18522,0,18522,7583.43
2017,21   ,170  ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,39900,0,39900,16470.79
2017,21   ,170  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,154822,0,154822,60179.71
2017,21   ,170  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,   ,1    ,1     ,182,0,182,222.42
2017,21   ,170  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,1    ,1     ,144,0,144,123.9
2017,21   ,170  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,76980,0,76980,31997.06
2017,21   ,170  ,22602  ,GASTOS DIFUSIÓN AMBIENTAL,21 ,17   ,22    ,12000,28650,40650,11588.66
2017,21   ,170  ,22699  ,GASTOS DIVERSOS CALIDAD AMBIENTAL,21 ,17   ,22    ,810,0,810,600
2017,21   ,170  ,227992 ,CONTR PREST SERVICIOS EDUCACIÓN AMBIENTAL,21 ,17   ,22    ,141000,42000,183000,51460.08
2017,21   ,170  ,489    ,TRANSF CORRIENTES EDUC PROM AMBIENTAL,21 ,17   ,48    ,20700,0,20700,0
2017,21   ,170  ,48901  ,CUOTAS-APORTACIONES DIVERSAS,21 ,17   ,48    ,2265,0,2265,1200
2017,21   ,1721 ,12000  ,SUELDOS DEL GRUPO A1,   ,1    ,1     ,14825,0,14825,7412.11
2017,21   ,1721 ,12006  ,TRIENIOS,   ,1    ,1     ,3504,0,3504,1751.73
2017,21   ,1721 ,12100  ,COMPLEMENTO DE DESTINO,   ,1    ,1     ,7210,0,7210,3604.58
2017,21   ,1721 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,1    ,1     ,12122,0,12122,6060.6
2017,21   ,1721 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,1    ,1     ,25935,0,25935,12931.08
2017,21   ,1721 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,   ,1    ,1     ,1307,0,1307,607.29
2017,21   ,1721 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,1    ,1     ,22025,0,22025,11647.59
2017,21   ,1721 ,22199  ,GESTIÓN-ESPACIOS NATURALES,21 ,17   ,22    ,23400,0,23400,7189.61
2017,21   ,1721 ,227991 ,PREST SERVICIOS -ESPACIOS NATURALES-PLAYA,21 ,17   ,22    ,98164,0,98164,24366.04
2017,21   ,1721 ,227992 ,PREST SERVICIOS INSPECCIONES INDUSTRIALES,21 ,17   ,22    ,14100,0,14100,0
2017,21   ,1722 ,467    ,APORT CONSORCIO ESPACIOS NATURALES DEL DELTA,21 ,1722 ,467   ,60000,0,60000,45000
2017,21   ,333  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,21 ,333  ,622   ,3663931,2000000,5663931,0
2017,21   ,4411 ,22602  ,PUBLICIDAD-DIFUSIÓN TRANSPORTE,21 ,44   ,22    ,10000,0,10000,0
2017,21   ,4411 ,22701  ,PRESTACIÓN DE SERVICIOS MOBILIDAD,21 ,44   ,22    ,17000,0,17000,87.73
2017,21   ,4411 ,464    ,TRANSF TRANSPORTE URBANO,21 ,44   ,46    ,339000,0,339000,0
2017,21   ,4411 ,489    ,CUOTA-APORTACIONES DIVERSAS,21 ,44   ,48    ,5500,0,5500,0
2017,21   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,   ,9    ,1     ,55955,0,55955,27977.11
2017,21   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,9    ,1     ,14226,0,14226,7326.06
2017,21   ,933  ,632    ,INV MEJORA EQUIPAMIENTOS Y SERVICIOS,21 ,933  ,632   ,500000,3156827.2,3656827.2,597422.92
2017,31   ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,   ,3    ,1     ,14825,0,14825,7412.11
2017,31   ,3400 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,   ,3    ,1     ,50019,0,50019,25009.04
2017,31   ,3400 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,3384.98
2017,31   ,3400 ,12006  ,TRIENIOS,   ,3    ,1     ,1012,0,1012,404.47
2017,31   ,3400 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,4313,0,4313,1719.03
2017,31   ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,9798,0,9798,3919.14
2017,31   ,3400 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,3    ,1     ,185,0,185,28.89
2017,31   ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,3    ,1     ,20224,0,20224,9981.89
2017,31   ,3400 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,31 ,34   ,22    ,2000,0,2000,91.14
2017,31   ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",31 ,34   ,22    ,23328,0,23328,0
2017,31   ,3401 ,12000  ,SUELDOS DEL GRUPO A1,   ,3    ,1     ,14825,0,14825,7412.11
2017,31   ,3401 ,12003  ,SUELDOS DEL GRUPO C1,   ,3    ,1     ,19968,0,19968,9911.1
2017,31   ,3401 ,12004  ,SUELDOS DEL GRUPO C2,   ,3    ,1     ,8463,0,8463,3384.98
2017,31   ,3401 ,12006  ,TRIENIOS,   ,3    ,1     ,8877,0,8877,4333.25
2017,31   ,3401 ,12100  ,COMPLEMENTO DE DESTINO,   ,3    ,1     ,21817,0,21817,10491.01
2017,31   ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,   ,3    ,1     ,50569,0,50569,24000.55
2017,31   ,3401 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,   ,3    ,1     ,20227,0,20227,10113.22
2017,31   ,3401 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,   ,3    ,1     ,2530,0,2530,409.42
2017,31   ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,   ,3    ,1     ,45464,0,45464,21350.08
2017,31   ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,31 ,34   ,22    ,8000,0,8000,4158.94
2017,31   ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,31 ,34   ,22    ,1000,0,1000,0
2017,41   ,334  ,227993 ,CONTR PREST SERVICIOS CINE CAPRI,41 ,33   ,22    ,18000,0,18000,7200
2017,41   ,334  ,227994 ,ARTES VISUALES,41 ,33   ,22    ,40000,0,40000,5860.71
2017,41   ,334  ,48901  ,TRANSF CORRIENTES DINAMIZACIÓN MOV ASOCIATIVO,41 ,33   ,48    ,65000,0,65000,39658.8
2017,41   ,334  ,48902  ,TRANSF CORRIENTES AMICS DE L'ART DEL PRAT,41 ,334  ,48902 ,130000,0,130000,78000
2017,41   ,334  ,48903  ,TRANSF CORRIENTES ANIVERSARIOS ENTIDADES,41 ,33   ,48    ,4500,0,4500,3400
2017,41   ,334  ,48905  ,TRANSF CORRIENTE BANDA DE MUSICA DEL PRAT,41 ,334  ,48905 ,12000,0,12000,0
2017,41   ,334  ,48906  ,TRANSF CORRIENTE UNIÓ FILHARMÒNICA,41 ,334  ,48906 ,12000,0,12000,7200
2017,41   ,334  ,48907  ,TRANS CORRIENTE ASSOCIACIÓ MUSICAL DEL PRAT,41 ,334  ,48907 ,12000,0,12000,0
2017,41   ,334  ,48908  ,TRANSF CORRIENTE LA XARXA,41 ,334  ,48908 ,5500,0,5500,0
2017,41   ,334  ,48909  ,TRANSF CORRIENTE FEDERACIÓ EL NUS,41 ,334  ,48909 ,12000,0,12000,7200
2017,41   ,334  ,48910  ,TRANSF CORRIENTES ASSOCIACIÓ GEGANTERA DEL PRAT,41 ,334  ,48910 ,4000,0,4000,0
2017,41   ,334  ,48911  ,TRANSF CORRIENTES TEATRE KADDISH,41 ,334  ,48911 ,36000,0,36000,21600
2017,41   ,334  ,48912  ,TRANSF CORRIENTE COLLA DIABLES DEL PRAT,41 ,334  ,48912 ,6500,0,6500,3900
2017,41   ,334  ,48913  ,TRANSF CORRIENTE ASSOCIACIÓ GEGANTERA DELTA,41 ,334  ,48913 ,3000,0,3000,1800
2017,41   ,334  ,48914  ,TRANSF CORRIENTES CENTRO EXTREMEÑO RUTA,41 ,334  ,48914 ,11000,0,11000,0
2017,41   ,334  ,48915  ,TRANSF CORRIENTE FEDERACIÓN EXTREMEÑA,41 ,334  ,48915 ,5500,0,5500,3300
2017,41   ,334  ,48916  ,TRANSF CORRIENTE CENTRE D'ESTUDIS COMARC,41 ,334  ,48916 ,4500,0,4500,0
2017,41   ,334  ,48917  ,TRANSF CORRIENTE CASA DE ANDALUCIA,41 ,334  ,48917 ,13800,0,13800,8280
2017,41   ,334  ,48918  ,TRANSF CORRIENTE CASA DE ARAGÓN                     ,41 ,334  ,48918 ,11500,0,11500,6900
2017,41   ,334  ,48919  ,TRANSF CORRIENTE CASTELLERS DEL PRAT,41 ,334  ,48919 ,12000,0,12000,7200
2017,41   ,334  ,48920  ,TRANSF CORRIENTE AMICS DEL PRAT,41 ,334  ,48920 ,4500,0,4500,2700
2017,41   ,334  ,48921  ,TRANSF CORRIENTE ASCAP,41 ,334  ,48921 ,4000,0,4000,2400
2017,41   ,336  ,22602  ,PUBLICACIÓN BECA INVESTIGACIÓN HISTÓRICA,41 ,33   ,22    ,3000,-3000,0,0
