#ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2017,31   ,3411 ,227992 ,PREST SERVICIOS FORMACIÓN ENTIDADES,31,34   ,22   ,5000,0,5000,24357.3
2017,31   ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,31,34   ,22   ,6000,0,6000,1471.6
2017,31   ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,31,34   ,48   ,65000,10000,75000,74977.64
2017,31   ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,31,3411 ,48902,250000,30000,280000,280000
2017,31   ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,31,3411 ,48903,250000,0,250000,250000
2017,31   ,3411 ,48905  ,CONVENIO PRATENC AA,31,3411 ,48905,57000,0,57000,57000
2017,31   ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,31,34   ,48   ,75000,11340,86340,2682.56
2017,31   ,3411 ,48908  ,CONVENIO CB TERLENKA,31,3411 ,48908,25000,0,25000,25000
2017,31   ,3411 ,48909  ,CONVENIO CLUB ATLÉTICO PRAT DELTA,31,3411 ,48909,30000,0,30000,30000
2017,31   ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,31,3411 ,48910,9000,0,9000,5400
2017,31   ,3411 ,48911  ,CONVENIO CLUB ESCOLA RÍTMICA PRAT,31,3411 ,48911,12500,0,12500,7500
2017,31   ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,31,3411 ,48912,15000,0,15000,15000
2017,31   ,3411 ,48913  ,CONVENIO CLUB TRIATLÓ,31,3411 ,48913,6000,0,6000,6000
2017,31   ,3411 ,48914  ,CONVENIO AE BASQUET PRATENC,31,3411 ,48914,7000,0,7000,7000
2017,31   ,3412 ,224    ,SEGUROS,31,34   ,22   ,20000,0,20000,20291.24
2017,31   ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,31,34   ,22   ,9000,0,9000,9457.01
2017,31   ,3412 ,226094 ,GASTOS FIESTA DE LA ACTIVIDAD FÍSICA I LA SALUD,31,34   ,22   ,5000,0,5000,5622.73
2017,31   ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,31,34   ,22   ,12000,0,12000,6994.85
2017,31   ,3412 ,227991 ,GASTOS CARRERA POPULAR,31,34   ,22   ,14000,0,14000,9910.81
2017,31   ,3412 ,227992 ,DINAMIZACIÓN DEPORTIVA SANT COSME,31,34   ,22   ,37000,0,37000,34520
2017,31   ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,31,34   ,22   ,14400,0,14400,11734.16
2017,31   ,342  ,212    ,MANTENIMIENTO OTRAS INSTALACIONES DEPORTIVAS,31,34   ,21   ,35000,0,35000,83129.68
2017,31   ,342  ,22101  ,CONSUMO AGUA DEPORTES,31,34   ,22   ,115230,0,115230,79494.84
2017,31   ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,31,34   ,22   ,12150,0,12150,7089.62
2017,31   ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,31,34   ,22   ,25000,0,25000,43706.41
2017,31   ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,31,34   ,22   ,4000,0,4000,2313.37
2017,31   ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,31,34   ,22   ,978000,-10000,968000,901830.77
2017,31   ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,31,34   ,22   ,15000,0,15000,16830.63
2017,31   ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",31,342  ,48904,7600,0,7600,7600
2017,31   ,3421 ,12000  ,SUELDOS DEL GRUPO A1,  ,3    ,1    ,14825,0,14825,14972.59
2017,31   ,3421 ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,26072,0,26072,26332.04
2017,31   ,3421 ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,19968,0,19968,20167.52
2017,31   ,3421 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,8261.9
2017,31   ,3421 ,12005  ,SUELDOS DEL GRUPO E,  ,3    ,1    ,38778,0,38778,39588.9
2017,31   ,3421 ,12006  ,TRIENIOS,  ,3    ,1    ,19870,0,19870,19548.03
2017,31   ,3421 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,3    ,1    ,9421,0,9421,9310.48
2017,31   ,3421 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,47162,0,47162,47491.56
2017,31   ,3421 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,121826,0,121826,123919.18
2017,31   ,3421 ,121031 ,OTROS COMPLEMENTOS,  ,3    ,1    ,8981,0,8981,9466.85
2017,31   ,3421 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,3    ,1    ,15521,0,15521,16293.26
2017,31   ,3421 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,153378,0,153378,155719.62
2017,31   ,3421 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,2461,0,2461,3448.64
2017,31   ,3421 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,3    ,1    ,12595,0,12595,13070.06
2017,12.  ,942  ,464    ,ÁREA METROPOLITANA DE BARCELONA,12,942  ,464  ,1388369,0,1388369,1388368.88
2017,12.  ,943  ,466    ,APORT. COMUNIDAD MUNICIPIOS PLANA GALET,12,943  ,466  ,20000,0,20000,0
2017,13.  ,1522 ,780    ,"TRANSF CAPITAL ASCENSORES, VIVIENDAS Y LOCALES ST COSME",13,1522 ,780  ,90000,0,90000,66850.05
2017,13.  ,170  ,22602  ,GASTOS DIFUSIÓN PLAYA,13,17   ,22   ,2045,0,2045,2851.73
2017,13.  ,170  ,22799  ,CONTR PREST SERV PLAYA,13,17   ,22   ,11168,0,11168,2662.91
2017,13.  ,170  ,489    ,CUOTAS-APORTACIONES DIVERSAS,13,17   ,48   ,165,0,165,80
2017,13.  ,170  ,48901  ,TRANSF CORRIENTE CRAM,13,170  ,48901,25000,0,25000,25000
2017,13.  ,2315 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,2    ,1    ,14825,0,14825,14972.58
2017,13.  ,2315 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,2    ,1    ,37192,0,37192,37562.98
2017,13.  ,2315 ,12001  ,SUELDOS DEL GRUPO A2,  ,2    ,1    ,26072,0,26072,23516.24
2017,13.  ,2315 ,12003  ,SUELDOS DEL GRUPO C1,  ,2    ,1    ,9984,0,9984,10083.76
2017,13.  ,2315 ,12004  ,SUELDOS DEL GRUPO C2,  ,2    ,1    ,8463,0,8463,8650.35
2017,13.  ,2315 ,12006  ,TRIENIOS,  ,2    ,1    ,6768,0,6768,6229.5
2017,13.  ,2315 ,12100  ,COMPLEMENTO DE DESTINO,  ,2    ,1    ,19473,0,19473,18494.51
2017,13.  ,2315 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,2    ,1    ,41404,0,41404,39887.51
2017,13.  ,2315 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,2    ,1    ,862,0,862,2943.06
2017,13.  ,2315 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,2    ,1    ,48672,0,48672,49151.86
2017,13.  ,2315 ,22602  ,PUBLICIDAD Y DIFUSIÓN PLAN ACTUACIÓN SANT COSME,13,23   ,22   ,5250,10000,15250,12734.57
2017,13.  ,2315 ,22699  ,GASTOS DIVERSOS PLAN ACTUACIÓN SANT COSME,13,23   ,22   ,10500,0,10500,8649.83
2017,13.  ,2315 ,227991 ,PREST SERVICIOS PLAN ACTUACIÓN SANT COSME,13,23   ,22   ,199500,45700,245200,232484.66
2017,13.  ,2315 ,48901  ,TRANSF CORRIENTE AV SANT COSME (VAMOS HACIENDO BARRIO),13,2315 ,48901,21000,0,21000,12600
2017,13.  ,338  ,22799  ,CONTR PREST SERV ACTOS DE CIUDAD,13,33   ,22   ,35000,0,35000,25983.48
2017,13.  ,338  ,489    ,TRANSF CORRIENTE FUNDACIÓN ESPERANZAH,13,338  ,489  ,125000,14822.5,139822.5,89822.5
2017,13.  ,419  ,22602  ,PUBLICIDAD Y DIFUSIÓN AGRICULTURA,13,41   ,22   ,5465,0,5465,1240.07
2017,13.  ,419  ,22699  ,GASTOS DIVERSOS AGRICULTURA,13,41   ,22   ,500,0,500,114.05
2017,13.  ,419  ,22799  ,PRESTACIÓN SERVICIOS AGRICULTURA,13,41   ,22   ,38635,0,38635,33688.57
2017,13.  ,419  ,227991 ,PRESTACIÓN SERVICIOS FIRA TAPA,13,41   ,22   ,22000,-22000,0,0
2017,13.  ,419  ,489    ,TRANSF CORRIENTE AGRICULTURA,13,41   ,48   ,13156,0,13156,13156
2017,13.  ,419  ,48901  ,TRANSF CORRIENTE PARQUE AGRARIO,13,41   ,48   ,12000,8700,20700,20700
2017,13.  ,432  ,12001  ,SUELDOS DEL GRUPO A2,  ,4    ,1    ,13036,0,13036,13166.02
2017,13.  ,432  ,12003  ,SUELDOS DEL GRUPO C1,  ,4    ,1    ,9984,0,9984,1934.21
2017,13.  ,432  ,12004  ,SUELDOS DEL GRUPO C2,  ,4    ,1    ,8463,0,8463,13084.58
2017,13.  ,432  ,12006  ,TRIENIOS,  ,4    ,1    ,2583,0,2583,965.09
2017,13.  ,432  ,12100  ,COMPLEMENTO DE DESTINO,  ,4    ,1    ,13891,0,13891,11353.25
2017,13.  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,4    ,1    ,29006,0,29006,27740.32
2017,13.  ,432  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,4    ,1    ,29129,0,29129,29413.92
2017,13.  ,432  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,4    ,1    ,1418,0,1418,676.86
2017,13.  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,4    ,1    ,32160,0,32160,31550.52
2017,13.  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,13,43   ,22   ,20000,-11500,8500,19935.25
2017,13.  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,13,43   ,22   ,107000,0,107000,87550.48
2017,13.  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,13,43   ,22   ,50000,6700,56700,34217.2
2017,13.  ,432  ,465    ,TRANSF CORRIENTE TURISMO CONSORCIOS,13,43   ,46   ,17500,0,17500,17500
2017,13.  ,440  ,12001  ,SUELDOS DEL GRUPO A2,  ,4    ,1    ,13036,0,13036,13166.02
2017,13.  ,440  ,12006  ,TRIENIOS,  ,4    ,1    ,2307,0,2307,2330.26
2017,13.  ,440  ,12100  ,COMPLEMENTO DE DESTINO,  ,4    ,1    ,6218,0,6218,6279.7
2017,13.  ,440  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,4    ,1    ,18896,0,18896,19084.8
2017,13.  ,440  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,4    ,1    ,10456,0,10456,10929.57
2017,13.  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55955,-70000,-14045,56513.8
2017,13.  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,14226,0,14226,14652.12
2017,21   ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,1    ,1    ,34210,0,34210,35090.9
2017,21   ,150  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,1    ,1    ,113167,0,113167,114212.59
2017,21   ,150  ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,88946,0,88946,111487.1
2017,21   ,150  ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,13036,0,13036,0
2017,21   ,150  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,29952,0,29952,30226.8
2017,21   ,150  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,67700,0,67700,58240.78
2017,21   ,150  ,12006  ,TRIENIOS,  ,1    ,1    ,39400,0,39400,39172.01
2017,21   ,150  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,96843,0,96843,96119.64
2017,21   ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,241909,0,241909,246024.21
2017,21   ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,46191,0,46191,0
2017,21   ,150  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,1484,0,1484,719.72
2017,21   ,150  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,187010,0,187010,184896.6
2017,21   ,150  ,22699  ,GASTOS DIVERSOS,21,15   ,22   ,15000,0,15000,5667.48
2017,21   ,150  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,21,15   ,22   ,47700,85000,132700,66334.19
2017,21   ,150  ,489    ,CUOTAS-APORTACIONES DIVERSAS,21,15   ,48   ,8000,0,8000,7730.33
2017,21   ,150  ,609    ,INV NUEVA EN INSTALACIONES,21,150  ,609  ,100000,0,100000,0
2017,21   ,150  ,639    ,INV DE MEJORA EN INSTALACIONES,21,150  ,639  ,100000,952209.02,1052209.02,218373.48
2017,21   ,150  ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",21,150  ,640  ,500000,1128747.75,1628747.75,516712.87
2017,21   ,1511 ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,14825,0,14825,14972.58
2017,21   ,1511 ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,13036,0,13036,12513.85
2017,21   ,1511 ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,9984,0,9984,0
2017,21   ,1511 ,12006  ,TRIENIOS,  ,1    ,1    ,4367,0,4367,4363.34
2017,21   ,1511 ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,20798,0,20798,16253.49
2017,21   ,1511 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,62525,0,62525,54959.79
2017,21   ,1511 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,31071,0,31071,25372.46
2017,21   ,1512 ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,103770,0,103770,95511.18
2017,21   ,1512 ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,78214,0,78214,84219
2017,21   ,1512 ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,9984,0,9984,16303.48
2017,21   ,1512 ,12006  ,TRIENIOS,  ,1    ,1    ,37818,0,37818,40213.22
2017,21   ,1512 ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,96892,0,96892,98245.47
2017,21   ,1512 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,276026,0,276026,294918.86
2017,21   ,1512 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,27668,0,27668,27854.62
2017,21   ,1512 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,167408,0,167408,170176.12
2017,21   ,1513 ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,14825,0,14825,14821.73
2017,21   ,1513 ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,26072,0,26072,26332.04
2017,21   ,1513 ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,39936,0,39936,39376.42
2017,21   ,1513 ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,42313,0,42313,39698.5
2017,21   ,1513 ,12006  ,TRIENIOS,  ,1    ,1    ,35839,0,35839,33890.53
2017,21   ,1513 ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,62035,0,62035,60310.91
2017,21   ,1513 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,139919,0,139919,139659.33
2017,21   ,1513 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,36565,0,36565,36930.54
2017,21   ,1513 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,422,0,422,478.06
2017,21   ,1513 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,102844,0,102844,105970.71
2017,21   ,1521 ,467    ,APORT. CONSORCIO PRAT NORD,21,1521 ,467  ,50000,61381.11,111381.11,101381.11
2017,21   ,1531 ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,21,1531 ,609  ,2000000,5310480.29,7310480.29,1719004.04
2017,21   ,1531 ,619    ,INV MEJORA INFRAESTRUCTURA Y BIENES USO GRAL,21,1531 ,619  ,500000,1942054,2442054,792114.32
2017,21   ,170  ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,14825,0,14825,14444.6
2017,21   ,170  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,9984,0,9984,10083.76
2017,21   ,170  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,16925,0,16925,8547.18
2017,21   ,170  ,12006  ,TRIENIOS,  ,1    ,1    ,9495,0,9495,9467.74
2017,21   ,170  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,18522,0,18522,15416.4
2017,21   ,170  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,39900,0,39900,32637.05
2017,21   ,170  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,154822,0,154822,121773.98
2017,21   ,170  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,182,0,182,367.74
2017,21   ,170  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,144,0,144,233.67
2017,21   ,170  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,76980,0,76980,63339.83
2017,21   ,170  ,22602  ,GASTOS DIFUSIÓN AMBIENTAL,21,17   ,22   ,12000,28650,40650,37118.67
2017,21   ,170  ,22699  ,GASTOS DIVERSOS CALIDAD AMBIENTAL,21,17   ,22   ,810,0,810,817.33
2017,21   ,170  ,227992 ,CONTR PREST SERVICIOS EDUCACIÓN AMBIENTAL,21,17   ,22   ,141000,42000,183000,178056.71
2017,21   ,170  ,489    ,TRANSF CORRIENTES EDUC PROM AMBIENTAL,21,17   ,48   ,20700,0,20700,5600
2017,21   ,170  ,48901  ,CUOTAS-APORTACIONES DIVERSAS,21,17   ,48   ,2265,0,2265,1800
2017,21   ,1721 ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,14825,0,14825,14934.86
2017,21   ,1721 ,12006  ,TRIENIOS,  ,1    ,1    ,3504,0,3504,3530.32
2017,21   ,1721 ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,7210,0,7210,7263.92
2017,21   ,1721 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,12122,0,12122,12246.02
2017,21   ,1721 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,25935,0,25935,26194.92
2017,21   ,1721 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,1307,0,1307,1234.88
2017,21   ,1721 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,22025,0,22025,22948.91
2017,21   ,1721 ,22199  ,GESTIÓN-ESPACIOS NATURALES,21,17   ,22   ,23400,0,23400,34653.47
2017,21   ,1721 ,227991 ,PREST SERVICIOS -ESPACIOS NATURALES-PLAYA,21,17   ,22   ,98164,0,98164,70456.68
2017,21   ,1721 ,227992 ,PREST SERVICIOS INSPECCIONES INDUSTRIALES,21,17   ,22   ,14100,0,14100,0
2017,21   ,1722 ,467    ,APORT CONSORCIO ESPACIOS NATURALES DEL DELTA,21,1722 ,467  ,60000,0,60000,60000
2017,21   ,333  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,21,333  ,622  ,3663931,2000000,5663931,1336958.74
2017,21   ,4411 ,22602  ,PUBLICIDAD-DIFUSIÓN TRANSPORTE,21,44   ,22   ,10000,0,10000,0
2017,21   ,4411 ,22701  ,PRESTACIÓN DE SERVICIOS MOBILIDAD,21,44   ,22   ,17000,0,17000,284.36
2017,21   ,4411 ,464    ,TRANSF TRANSPORTE URBANO,21,44   ,46   ,339000,0,339000,302321.38
2017,21   ,4411 ,489    ,CUOTA-APORTACIONES DIVERSAS,21,44   ,48   ,5500,0,5500,0
2017,21   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55955,0,55955,56513.8
2017,21   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,14226,0,14226,14652.12
2017,21   ,933  ,632    ,INV MEJORA EQUIPAMIENTOS Y SERVICIOS,21,933  ,632  ,500000,3407237.2,3907237.2,2008702.3
2017,31   ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,3    ,1    ,14825,0,14825,14972.58
2017,31   ,3400 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,3    ,1    ,50019,0,50019,50518.16
2017,31   ,3400 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,6805.15
2017,31   ,3400 ,12006  ,TRIENIOS,  ,3    ,1    ,1012,0,1012,813.41
2017,31   ,3400 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,4313,0,4313,3462.17
2017,31   ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,9798,0,9798,7969.66
2017,31   ,3400 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,185,0,185,28.89
2017,31   ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,20224,0,20224,19815.29
2017,31   ,3400 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,31,34   ,22   ,2000,0,2000,218.24
2017,31   ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",31,34   ,22   ,23328,11000,34328,12681.29
2017,31   ,3401 ,12000  ,SUELDOS DEL GRUPO A1,  ,3    ,1    ,14825,0,14825,14972.58
2017,31   ,3401 ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,19968,0,19968,20094.07
2017,31   ,3401 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,7587.32
2017,31   ,3401 ,12006  ,TRIENIOS,  ,3    ,1    ,8877,0,8877,8851.44
2017,31   ,3401 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,21817,0,21817,21567.53
2017,31   ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,50569,0,50569,49000.34
2017,31   ,3401 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,20227,0,20227,13012.51
2017,31   ,3401 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,2530,0,2530,1349.47
2017,31   ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,45464,0,45464,42158.57
2017,31   ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,31,34   ,22   ,8000,0,8000,7657.63
2017,31   ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,31,34   ,22   ,1000,0,1000,0
2017,41   ,334  ,227993 ,CONTR PREST SERVICIOS CINE CAPRI,41,33   ,22   ,18000,0,18000,18000
2017,41   ,334  ,227994 ,ARTES VISUALES,41,33   ,22   ,40000,0,40000,27843.87
2017,41   ,334  ,48901  ,TRANSF CORRIENTES DINAMIZACIÓN MOV ASOCIATIVO,41,33   ,48   ,65000,0,65000,65000
2017,41   ,334  ,48902  ,TRANSF CORRIENTES AMICS DE L'ART DEL PRAT,41,334  ,48902,130000,0,130000,130000
2017,41   ,334  ,48903  ,TRANSF CORRIENTES ANIVERSARIOS ENTIDADES,41,33   ,48   ,4500,0,4500,4498
2017,41   ,334  ,48905  ,TRANSF CORRIENTE BANDA DE MUSICA DEL PRAT,41,334  ,48905,12000,0,12000,12000
2017,41   ,334  ,48906  ,TRANSF CORRIENTE UNIÓ FILHARMÒNICA,41,334  ,48906,12000,0,12000,12000
2017,41   ,334  ,48907  ,TRANS CORRIENTE ASSOCIACIÓ MUSICAL DEL PRAT,41,334  ,48907,12000,0,12000,7200
2017,41   ,334  ,48908  ,TRANSF CORRIENTE LA XARXA,41,334  ,48908,5500,0,5500,3300
2017,41   ,334  ,48909  ,TRANSF CORRIENTE FEDERACIÓ EL NUS,41,334  ,48909,12000,0,12000,7200
2017,41   ,334  ,48910  ,TRANSF CORRIENTES ASSOCIACIÓ GEGANTERA DEL PRAT,41,334  ,48910,4000,0,4000,4000
2017,41   ,334  ,48911  ,TRANSF CORRIENTES TEATRE KADDISH,41,334  ,48911,36000,0,36000,36000
2017,41   ,334  ,48912  ,TRANSF CORRIENTE COLLA DIABLES DEL PRAT,41,334  ,48912,6500,0,6500,6500
2017,41   ,334  ,48913  ,TRANSF CORRIENTE ASSOCIACIÓ GEGANTERA DELTA,41,334  ,48913,3000,0,3000,1800
2017,41   ,334  ,48914  ,TRANSF CORRIENTES CENTRO EXTREMEÑO RUTA,41,334  ,48914,11000,0,11000,11000
2017,41   ,334  ,48915  ,TRANSF CORRIENTE FEDERACIÓN EXTREMEÑA,41,334  ,48915,5500,0,5500,5500
2017,41   ,334  ,48916  ,TRANSF CORRIENTE CENTRE D'ESTUDIS COMARC,41,334  ,48916,4500,0,4500,2700
2017,41   ,334  ,48917  ,TRANSF CORRIENTE CASA DE ANDALUCIA,41,334  ,48917,13800,0,13800,8280
2017,41   ,334  ,48918  ,TRANSF CORRIENTE CASA DE ARAGÓN                     ,41,334  ,48918,11500,0,11500,6900
2017,41   ,334  ,48919  ,TRANSF CORRIENTE CASTELLERS DEL PRAT,41,334  ,48919,12000,0,12000,7200
2017,41   ,334  ,48920  ,TRANSF CORRIENTE AMICS DEL PRAT,41,334  ,48920,4500,0,4500,2700
2017,41   ,334  ,48921  ,TRANSF CORRIENTE ASCAP,41,334  ,48921,4000,0,4000,2400
2017,41   ,336  ,22602  ,PUBLICACIÓN BECA INVESTIGACIÓN HISTÓRICA,41,33   ,22   ,3000,-3000,0,0
2017,41   ,336  ,22609  ,CONSERVACIÓN Y RESTAURACIÓN DOCUMENTACIÓN,41,33   ,22   ,6000,0,6000,5927.07
2017,41   ,336  ,227991 ,ACTIVIDADES HISTORIA LOCAL,41,33   ,22   ,45000,0,45000,43267.41
2017,31   ,3421 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,3    ,1    ,2400,0,2400,782.37
2017,31   ,3421 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,7258,0,7258,6051.59
